TV,Radio,Social_Media,Sales
40,12.03495904,1.471282913,139.4419626
59,19.70210755,3.903538448,207.092493
23,2.503614918,1.223212307,81.68934891
16,2.733787211,0.051444257,56.59269981
40,8.210580502,0.54506686,142.494861
27,14.0173457,2.473259935,94.04105463
21,10.57592766,1.063323097,73.19279004
41,13.92654551,2.157720387,148.1141293
63,23.23704807,5.816140203,224.5075055
21,0.220835039,2.792110085,74.89973598
52,13.43002119,2.656327532,184.4647943
18,7.759492503,1.463724215,66.34938699
81,35.90697485,5.440589084,291.3133157
14,4.972625274,4.905049083,52.75285707
73,34.27032719,8.062578895,262.5881897
34,14.88677162,0.899125167,116.3272967
96,32.94845025,7.862944073,338.7906266
75,20.71222956,3.740164535,264.6358734
70,20.27098613,3.989554606,256.9743305
77,25.66988236,2.14056622,273.2842738
74,15.46334754,2.480593239,263.041024
31,11.09229645,1.840255605,111.3156568
12,6.674845961,1.986066032,41.56341532
32,10.27783551,0.773331129,116.7699884
78,27.93358042,5.902596689,276.098803
86,26.40369544,3.431076806,310.1584229
86,33.25005023,10.0637457,304.4284853
68,32.64512772,3.405064622,242.5219394
29,10.41405264,3.798210294,99.42372101
41,6.032826963,6.145541885,146.5620884
83,27.98792232,6.066843266,292.5631693
28,10.05191293,3.716741602,97.2436394
32,13.71375994,0.826277105,109.9278558
29,6.059626048,2.206644363,106.074547
77,25.69736441,4.354449016,273.6721056
85,33.88151018,5.708518932,303.6603243
35,19.97502187,3.222876164,121.5288553
40,7.339996233,3.690516896,140.5282084
52,20.71245229,1.629664479,183.0164095
89,13.60007097,0.016116571,321.0786795
24,9.748085525,0.409903698,85.23791476
67,33.62209115,6.804494005,240.3518467
100,45.08292131,4.511628276,352.6576951
83,26.87088292,3.440192694,296.7051267
28,21.10789156,3.196668702,100.3285109
94,28.65512418,7.869187058,337.3979752
17,7.002813809,0.236655441,64.24894393
19,11.41121511,1.302072125,66.21969665
89,28.02612122,3.15244949,314.8862603
91,33.66042024,7.639596242,321.2657372
37,13.63793372,3.061267718,131.0178115
84,32.98197831,8.476182415,306.2431009
22,2.361074628,3.343804334,83.04290787
71,26.98713859,0.842799647,252.1202089
77,30.77545019,3.668133786,273.4160805
76,34.27923262,7.940107984,266.9421863
19,11.43205585,3.113767187,63.00613477
89,38.20357545,6.574378925,316.5734832
100,42.83265278,3.965112831,354.8695459
13,14.2755592,2.329490869,48.98112405
25,5.063017618,4.328050272,85.90434625
91,28.08005623,6.062588606,322.3739491
34,5.867787059,4.071008852,119.6004173
96,32.60250268,0.539458042,348.7751239
45,22.81931349,4.037226529,159.3737372
63,24.99845725,5.37051983,227.5973666
74,29.52017002,2.333157382,264.5922333
42,14.64938056,0.651575128,150.4620168
45,20.45089437,3.342233746,158.0694068
31,7.919849465,0.075237086,107.0381741
86,25.10445361,6.322648609,306.8107139
41,12.73241353,0.53126965,141.8290708
55,20.10848671,2.728374334,195.102176
29,10.93594964,3.063813087,101.2901608
87,34.53602104,4.63217989,303.6989831
26,18.65206124,5.769453827,92.76007296
30,10.5639763,2.855990067,104.5909045
29,12.6626864,1.67420182,105.6008625
85,29.38878187,2.734049922,302.0600166
100,42.22523217,8.977117102,364.0797515
89,36.00483653,3.979359359,316.0502046
15,7.687035542,2.080461325,55.15072263
22,4.389107232,0.885959352,77.8388226
75,29.62144863,10.26018838,264.4852505
30,11.91600349,2.576946627,102.3314103
55,28.16663617,3.41311368,198.6552704
29,4.650729125,2.501837104,101.1857743
78,30.95151095,6.412862561,279.6650891
82,34.24909651,5.675424827,293.1490901
63,24.11768874,5.295901775,216.9048322
51,14.11560036,0.905750074,182.5799489
58,28.44384156,6.105705139,203.1655666
91,25.51282008,5.125009083,324.0477099
81,31.38218949,7.024130677,293.3033144
48,12.5319978,1.825444389,171.3033756
99,25.0654369,5.419793658,352.1588725
43,17.1361121,3.371310994,151.6631466
77,36.05245844,5.137853745,277.621554
69,28.45307095,7.099474906,245.189391
19,7.95837325,2.432539852,66.42901384
63,15.03362328,1.154492729,220.7649727
11,8.231820093,1.674710688,37.0296693
28,2.208500547,1.329471082,104.1980208
49,15.85805646,3.969103203,173.1519293
52,19.76318411,1.198692648,187.8666179
70,24.30970927,2.404004508,249.1967587
17,5.166331806,0.210617998,56.37026828
92,34.75861536,3.828845154,325.0568639
79,25.28409682,6.045621605,283.290895
34,5.491376948,2.357565194,119.1052967
34,11.37226164,2.175756469,121.9825001
10,8.830077727,4.003304387,36.80730812
14,18.28500948,4.157356826,46.11470398
88,34.00584879,5.99737,312.1070301
78,25.44110996,2.025284492,272.6232823
16,3.304010476,1.434938247,59.22385929
17,3.980308621,0.779478748,60.50612149
61,25.22937094,3.211597629,224.4149321
47,18.04699408,1.401191326,170.9935242
99,36.72156196,7.917322224,352.9301142
14,12.22643543,2.751871742,51.7856327
31,16.06043166,3.80506952,106.8833364
67,18.3929601,1.625678012,235.5765291
72,11.26204128,5.915241648,253.5747934
44,24.63088911,0.35714192,159.2362483
39,2.347193413,0.588160135,135.2616442
95,38.04846725,6.955765598,339.2934452
35,15.93153303,4.551268618,121.2424073
39,19.59319699,1.603298206,143.1275374
16,5.765646389,1.595524725,52.997255
69,18.66741369,4.807658808,246.282833
65,22.56391988,7.395603642,232.2711591
52,18.43202672,5.483112242,178.1914678
30,0.179656032,0.280326002,113.1893779
55,20.84266334,3.351639207,189.9670241
36,8.11996156,1.225191317,130.9893463
55,16.935831,6.276924491,200.2692334
35,3.231076691,0.850271175,127.3799299
56,16.13587655,6.5492771,204.2249674
80,27.72147524,6.86624796,289.1924947
87,31.85172567,6.521062849,309.5367451
49,17.08679602,1.73819839,173.6238541
56,11.37558877,0.711758296,199.4999307
54,12.96108964,2.336084992,194.573563
11,1.463574417,1.633269621,38.78418237
99,33.43132208,3.017408356,351.230812
34,11.69240657,0.684877506,120.1173914
63,17.42100916,2.03807802,221.9271739
52,19.75245225,3.573207176,183.0676027
47,25.46799432,2.998558134,163.2057608
58,18.36779222,4.583140154,202.429526
44,15.28763889,4.180978812,157.8822087
86,29.093976,4.849590492,306.0907006
84,30.96446241,3.763222015,301.6709578
72,21.82794456,2.858835995,261.6201883
43,17.66419141,2.728568336,158.0087504
83,35.64092081,8.930532425,294.6388081
15,6.44424657,3.416422707,56.67415544
27,6.491323673,1.109301779,90.57569612
75,29.24105443,3.969112218,266.4656814
36,11.45063644,0.383865663,126.6357645
28,20.1486607,3.254181348,100.7472494
62,24.17106528,6.347881927,217.3646467
69,21.07949092,3.125858631,246.8968109
58,21.66817425,6.615751015,206.0515677
28,11.42209084,0.986710374,93.29172911
72,28.04013276,5.704482227,251.6252646
84,24.84851521,1.84106861,302.4055182
48,14.81567322,2.458459238,170.110494
32,4.067835317,0.958287924,111.8023392
80,22.22190231,3.18559577,282.5999619
63,20.70580331,3.522060728,223.2497053
73,30.35054482,5.230125086,260.2383199
13,2.584810224,0.337156459,50.53356281
53,19.93695574,5.788043334,182.5937556
72,11.81185289,0.497252493,256.6607986
61,24.55433977,4.214668094,219.8772941
44,16.55078519,5.075482015,151.9241404
13,1.959690199,1.004492215,49.36911574
82,32.4234128,5.912088386,288.9781412
19,11.83606893,1.584286752,62.61418444
93,29.0064675,5.653696785,325.6589776
19,6.005250648,2.38362943,66.38181953
74,21.99112418,0.877580707,265.8386484
43,15.88374141,0.352862306,152.4930713
60,30.6827721,6.365577398,213.2245182
73,27.39787136,3.862178306,263.7014999
96,33.86314222,4.851667657,346.7185902
84,22.23462227,4.066662577,300.5450207
46,13.43845073,1.228182851,161.9678005
93,26.86739055,2.603665219,329.7224837
12,2.198543559,0.346488071,41.63049839
64,25.82704983,5.193276624,230.2508027
62,29.39688348,4.153702921,220.9820938
49,15.96031563,5.254906229,174.1790953
78,26.04688499,2.488182726,276.2490618
60,16.60417853,5.253646762,212.4874444
43,9.644227993,1.805611694,154.5326132
93,31.27186809,8.352357783,327.379636
33,6.244258946,1.703124543,113.5987015
48,23.00852362,0.325432503,167.3434364
39,14.58854843,5.478277994,140.5407032
72,24.97171642,3.384708684,260.2958494
34,8.100352967,4.642785095,122.2838853
100,34.28471357,10.33797765,354.6804507
34,8.203175712,6.045596308,120.0674748
27,15.44922108,4.645825936,96.82128425
12,10.2207438,4.46418734,45.2526926
27,8.386185282,4.05505902,98.98876975
74,21.26967221,4.21270956,263.8948274
33,21.08177132,1.295927415,120.632259
21,5.180326908,1.332821498,77.69255229
24,12.79967154,0.04924696,85.86261155
100,43.76069372,6.420970623,350.0870783
55,15.39492963,4.813227646,196.7187138
56,18.77802734,2.522168245,203.5678739
96,30.07537117,6.063871145,339.2135318
37,6.172686666,0.339882776,135.3779233
94,17.17127384,1.021301086,333.8372401
20,2.388284572,0.593664839,75.77689023
43,28.08376176,4.45708679,148.215554
19,2.50188917,2.17074948,69.73251798
60,19.44251219,3.36149892,207.624182
100,25.97867746,3.80746456,356.2827305
51,18.07310728,5.706993806,178.4739206
87,36.12613503,6.662022421,311.743669
51,16.1902616,7.97216452,177.9334705
60,18.47461371,1.883694635,210.4689581
13,6.237812416,0.777461147,44.49793566
21,7.239525859,1.611172497,75.8834525
44,12.23972705,3.772519962,152.5415413
23,10.70057023,0.582369459,79.2014725
92,31.07632397,6.93117373,328.8750721
10,5.825167051,0.105714735,33.92908406
71,28.25480021,4.399195778,252.5180642
96,34.71355558,3.437714608,345.1959501
59,24.08190215,3.331667207,211.6367238
35,7.798023839,1.957661502,120.6389931
40,8.854991222,0.149939278,145.2979431
58,28.33706768,6.984630474,203.4137119
89,31.77088669,5.88922997,316.2697588
58,21.45827878,4.237901938,202.2348536
58,17.93429813,3.457853997,206.2850969
36,12.4369939,0.903680035,133.5881736
92,29.33152301,8.145979085,330.1552117
78,37.47760817,12.10801729,277.3375508
45,8.41713121,4.06002921,156.8844243
37,0.53868841,0.870266399,132.4088364
43,13.56684889,1.31683429,153.5352547
27,5.441224295,1.129230695,98.45440862
57,21.66626693,11.53462604,200.8056007
60,16.09839899,2.896231565,213.3809614
12,4.549974224,0.968120529,39.99255416
40,8.483011027,1.590988073,139.1449259
26,0.494669658,3.307763278,96.53121865
82,26.3742475,4.160118846,291.5973834
55,16.18407556,3.600790314,195.6561161
57,16.7999394,2.953104068,205.6702954
78,29.99020666,4.661344669,278.8648112
54,18.3171069,2.118813045,191.380219
66,23.52461444,7.94705706,232.314771
55,18.50667095,4.089302485,196.1839752
17,2.291168265,2.154703949,63.86148151
10,5.426771527,2.378168163,36.35531999
79,26.4735364,7.295709647,281.9516109
77,22.2599302,3.354030175,283.2511074
23,5.723865238,4.001562789,84.59617419
86,29.45326416,4.046313063,300.7171818
82,23.14053461,2.043226707,288.6613241
50,15.08427868,0.47441555,181.0543356
50,11.10971142,3.949362396,172.9829063
74,21.09890403,3.621742881,261.8497595
52,13.56066299,2.669573352,187.7740441
92,26.46927388,7.070945085,328.2393781
33,18.79512475,3.740227729,114.2879723
42,11.85387899,0.425868638,148.8945677
36,15.82644174,1.740744439,127.5466597
34,19.68456771,5.02955855,118.8855532
35,16.74802358,1.727566449,130.552388
75,29.3906457,5.909569393,267.0443358
44,23.13440248,3.02294212,155.9413351
92,30.42745318,7.71672421,330.6437143
20,6.460315841,1.391487958,72.99721493
55,19.80180903,1.585076725,195.4231006
15,0.109105522,0.981484257,54.63471073
68,19.16538374,0.917988194,240.3937428
44,11.07570616,3.220120781,150.1901212
69,19.9094031,0.248115763,242.2535054
72,20.22131618,6.062822259,252.7059463
56,22.46814636,3.369146029,201.6903809
61,23.13228707,6.415854366,223.4387605
42,15.83243453,2.941996909,147.4752162
22,0.561491671,0.18288451,79.33707888
57,17.94192007,3.090308169,204.0461368
13,6.34576237,3.579855416,44.85165197
11,1.60638787,1.58496215,37.74595149
34,2.690565148,3.009390089,119.7507053
60,21.44859053,1.782911981,215.9530217
17,0.103555123,0.469527665,61.35564753
27,16.23737165,3.19229395,93.61885458
51,24.16107957,4.792641558,180.7850909
53,10.67865124,3.724557377,189.5649218
26,10.85572363,1.338036432,88.00755256
48,20.80062547,5.617721908,174.8805455
97,23.10529962,5.386107526,347.9625409
17,0.961220384,0.748200591,58.93771666
45,23.88271762,3.316917257,159.4196877
33,11.29236649,0.945960767,116.3442123
87,28.27700983,7.015215591,310.222468
82,23.77536877,3.16266164,294.9045217
63,11.20427955,1.845740304,222.1350124
51,19.50772328,3.276653643,182.8887706
33,11.50253176,2.911123858,114.1544096
56,25.18369481,2.279885311,197.3528053
68,20.64660662,2.092461411,242.036584
26,10.95649923,2.940480542,92.1327262
59,24.00006894,2.348452517,210.7318961
71,29.26880589,4.327218673,254.9614999
83,28.11017133,7.3581693,297.6267313
47,19.3125584,0.574250311,169.2336892
46,22.09302415,3.789152807,167.4078395
99,33.28287172,5.603827495,357.5177712
83,27.45744568,4.852580235,292.5457334
21,5.029562187,2.128344445,77.38948106
34,9.510894674,0.979738318,118.3424007
79,31.53703373,7.015332854,279.9347651
37,18.61053827,0.070855842,131.0154512
50,15.52955419,0.660165772,179.1407715
48,10.35936844,3.609029513,173.3467031
92,27.96234205,7.395202068,327.7550615
66,22.00610289,4.981503424,229.2947351
19,7.299359067,1.577311553,71.39785046
47,15.59829684,5.327113425,167.969747
16,17.69455302,0.342647794,52.85138346
87,36.18933987,4.810689752,303.0409934
21,6.824104508,3.386305653,72.11552438
67,18.24098393,0.564129081,234.5960181
66,26.54429241,3.947790349,241.7866341
13,7.036145373,0.595659907,46.84120407
39,11.06056355,3.690414895,140.3898571
79,25.95737332,5.781871261,282.9717437
64,19.5644649,5.795215035,224.426733
98,30.10192414,6.11314931,348.5304411
78,23.73785644,7.551389095,272.0791246
87,31.331044,7.012678356,307.9893433
29,10.60776751,0.392276142,106.8076207
81,27.47028369,1.607618125,289.2494128
85,27.43790643,4.189125909,297.8056278
82,30.62242105,6.78586305,295.0049381
40,14.40248296,2.874709242,147.0288967
42,15.02521022,4.47224007,151.7553952
32,19.08301386,6.39743477,115.089794
23,5.088639493,0.254285318,86.21102774
97,22.64746328,3.287167403,345.8470022
51,12.89827532,1.831454795,184.0478213
44,10.55719558,7.345437512,159.798753
31,11.9454269,1.410199557,112.7721079
42,7.977288188,0.983442017,147.2296322
35,1.530848403,1.171052492,129.5969547
68,19.98811488,1.958181971,236.339815
85,29.10767609,2.656169932,299.4151065
15,4.405612027,3.454121714,49.60035259
97,30.20004802,6.142585504,342.2541364
46,10.58168047,1.401502174,164.5996041
12,6.217926868,4.111669155,46.54240929
44,14.69294557,3.043872289,156.5260994
13,0.426664164,1.40326962,49.21733538
25,1.717079137,3.631544285,89.94940175
54,24.93457064,2.991638586,193.0599147
33,12.81782842,0.208065654,113.5914336
21,16.69215422,1.982434619,72.2164468
32,18.32416851,2.612609807,111.1952799
63,10.24669396,0.39228441,230.1453002
43,7.883957008,2.098133635,154.2254148
30,14.83026662,1.166411428,102.2442104
59,19.37961097,2.883499957,211.2301828
45,17.0231992,1.057001575,165.6313591
43,23.11923457,2.99421459,153.5565567
65,12.40162472,4.215878847,226.9380765
34,6.795985626,5.336991084,123.3034472
26,13.93983343,0.613425435,94.67529265
94,34.02585643,6.345909164,335.9806629
19,7.064362055,0.782885709,68.7327865
31,6.168740958,1.04364922,112.7196391
29,12.09106028,2.49021882,104.502706
15,4.456312327,2.629690582,54.33401088
69,20.72249672,1.677068517,245.5180273
33,14.21518214,2.005887022,122.2048994
50,19.1665659,4.879307621,179.192714
98,27.03638314,3.360608235,350.2026445
44,16.25344066,2.968598136,153.8725969
73,14.83530271,1.586404834,260.0628572
98,30.95609029,8.511028129,345.5940721
32,4.716507688,1.760942074,113.6728427
25,10.68280618,0.114819597,88.57345956
45,12.6218375,0.618199397,157.508248
92,30.28793619,5.38930619,326.9481964
86,27.46516556,4.518231362,305.516268
44,17.68086233,2.147842325,159.3518594
65,19.77140766,5.607599419,229.7239327
35,13.06947725,3.546487794,123.9146763
91,28.6116327,5.507701839,319.3790102
90,30.18568336,3.43784591,320.2239615
13,1.939453608,0.658229751,49.15396788
60,23.24355676,3.593966804,212.4125063
84,23.87481826,4.140342969,301.0446617
14,0.199780147,2.12760286,43.29659298
22,13.49482792,3.186230229,76.22402052
88,35.39746031,4.222176063,312.2336385
90,40.24815246,2.29177786,322.5673315
57,23.21993797,3.253903065,201.139224
21,1.434561884,0.076376517,70.07728116
31,16.33744378,3.886172961,109.1824297
35,4.435772821,0.372863616,126.6539569
20,4.73382989,3.521101635,72.85903042
13,1.939074125,0.715073864,46.2468557
35,14.77655678,3.728001083,121.3174042
64,22.87767837,3.198423532,227.8855712
60,18.70522915,2.412966303,219.7053032
29,14.64521424,3.724788505,101.1209009
62,24.37251496,4.798782837,223.269712
89,36.77792785,3.933795213,322.3245283
90,25.15940757,2.74330655,322.591039
99,30.02345521,4.263135192,352.4450349
100,28.59728685,6.150342746,350.2514353
53,18.97956401,2.374604112,187.4514522
35,11.70660872,1.951565452,121.7893093
68,27.81491888,2.873346769,243.2864343
72,20.74214379,4.946222913,256.7731583
47,19.69648546,3.041314013,167.5101119
12,14.72147021,0.316274429,47.47793366
18,10.38645507,4.847890485,59.11681259
