drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,drivenkmdrives,durationminutesdrives,activitydays,kmperdrivingday,professionaldriver,android,label
50,90.45563045,257,81,91,1424.868936,961.2773662,2,712.434468,0,0,0
41,52.59987509,2531,0,26,2170.984136,1382.713118,24,155.07029542857143,0,0,0
70,152.6851095,3227,0,0,1539.340282,444.0456346,7,219.90575457142856,0,1,1
104,145.9254503,2710,0,0,2000.319617,1361.726603,30,95.2533150952381,1,1,0
169,294.751239,2594,301,0,2067.780141,1380.208,0,0.0,0,0,0
139,308.021398,1637,62,7,3344.082016,2344.232022,26,139.33675066666666,1,0,0
37,94.7604354,2035,0,14,1848.107075,639.5973979,15,142.16208269230768,0,0,0
2,21.32521307,2032,0,0,2683.395442,1693.590362,16,178.89302946666666,0,0,0
53,124.4588012,3224,131,0,1448.982082,475.2979798,3,0.0,0,0,0
31,88.69221884,2427,0,17,5573.308224,1034.753977,12,796.1868891428572,0,0,1
29,155.5909556,635,185,0,2482.67093,605.4258023,23,107.9422143478261,0,1,0
175,282.5762778,627,20,46,2880.735275,698.1513012,7,411.5336107142857,0,0,0
3,24.63214378,2177,30,22,6116.691338,2997.424823,17,407.7794225333333,0,0,0
24,114.6692473,1665,166,0,2008.073115,1173.544909,2,0.0,0,1,1
110,154.5655603,1496,21,61,2337.019388,1846.703187,12,194.75161566666668,0,0,0
49,92.33903006,270,22,72,4040.766461,2014.504468,25,183.67120277272727,0,1,0
31,165.3043168,3108,201,0,6304.410372,3819.498066,2,0.0,0,1,1
22,109.5102776,2194,102,45,4014.62976,3029.105021,29,191.1728457142857,0,1,0
37,255.655467,3131,282,31,4054.397956,2119.75856,9,450.48866177777774,0,0,0
67,142.3208623,1724,16,11,8738.057535,2197.498237,19,672.1582719230769,0,1,0
23,245.3535752,1059,89,0,1821.819364,925.5500714,20,121.45462426666668,0,1,0
0,19.88633956,1318,0,0,2991.562532,2452.009831,17,271.9602301818182,0,1,0
65,144.3416096,298,223,0,2920.0222,1654.52559,17,171.7660117647059,0,0,0
8,42.55067657,2124,212,2,7577.501838,352.4762623,23,420.97232433333335,0,1,0
46,202.6809097,1655,125,0,2505.551654,236.2184248,21,192.73474261538465,0,1,0
85,122.1737551,695,56,11,6967.641433,4412.215166,1,0.0,0,0,1
110,189.5683441,2348,0,67,3955.306898,3077.239811,12,565.0438425714285,0,1,0
36,434.1715864,3009,0,64,5181.580862,1501.471117,6,863.5968103333333,0,0,0
25,178.9617969,1332,0,4,1528.156352,640.3992595,24,84.89757511111111,0,0,0
10,14.74936747,2236,174,0,6165.124336,4818.960049,24,385.320271,0,1,0
5,101.1825077,2822,71,0,4298.993019,2037.331792,30,153.5354649642857,0,1,0
43,95.21370404,26,0,0,3460.063167,305.9762939,15,247.14736907142856,0,0,0
41,106.9712857,787,0,59,5679.830903,2638.017094,11,709.978862875,0,1,0
72,302.9481845,2594,370,106,2764.202876,998.74121,4,921.4009586666666,0,0,0
9,108.0403705,2403,158,1,3979.100421,1381.324376,6,994.77510525,0,0,0
32,156.0478484,1416,0,0,4255.042943,2797.459584,18,425.5042943,0,1,1
105,394.1745252,1660,0,0,7594.224347,1830.962929,12,632.8520289166667,0,1,0
67,121.4947907,1584,0,4,4312.52295,1946.862772,15,616.074707142857,0,0,0
3,121.0107677,3338,317,0,1265.924018,947.9403681,3,632.962009,0,0,0
68,127.4663682,2695,6,0,4090.310656,2502.477281,28,215.2795082105264,0,0,0
25,63.96040828,2792,5,5,4460.194291,239.6474103,23,318.5853065,0,0,0
4,248.3196721,982,0,102,7366.595398,2832.031605,24,409.2552998888889,0,1,0
8,286.189104,3495,287,8,2497.909275,1380.540309,17,208.15910625,0,1,0
21,79.15531485,2527,0,0,1258.741537,259.2275259,11,209.7902561666667,0,0,0
41,74.96983628,3319,0,0,4428.667865,2225.676135,25,192.55077673913044,0,0,0
12,194.5627711,799,20,0,5333.321391,3422.635228,28,253.9676852857143,0,1,1
35,186.8660207,1658,267,0,2973.992303,1494.855589,23,148.69961515,0,0,0
35,140.4822964,1893,215,0,3534.80493,952.3550265,22,196.37805166666664,0,0,0
18,43.91158547,1173,0,0,1470.927048,443.6028091,6,245.154508,0,0,0
37,68.34749495,1871,206,0,913.1171443,173.4063308,31,31.486798079310343,0,0,0
21,48.97637664,661,108,34,2301.631575,1754.609273,19,143.8519734375,0,0,0
64,118.3084157,2240,40,0,2082.100501,1234.417889,22,130.1312813125,0,0,1
8,64.25432414,1685,58,97,1292.974985,883.6012195,21,61.57023738095239,0,0,0
16,47.69179663,2661,0,0,2514.97023,788.0092511,16,251.497023,0,0,0
21,32.12362441,3031,3,36,1573.024637,985.242439,9,174.78051522222222,0,1,0
31,61.64464357,2738,0,17,4015.375668,148.1512019,27,182.51707581818184,0,0,0
17,131.0176743,1976,113,0,1839.878883,1181.799066,25,114.9924301875,0,1,0
35,99.13191105,3361,79,0,5238.832899,3336.033056,17,349.2555266,0,0,0
9,55.03911409,2698,0,5,1894.107677,44.8616981,12,172.191607,0,0,1
3,27.08293876,2034,35,0,3973.207418,2918.137205,28,172.74814860869566,0,1,0
28,45.71157305,787,11,9,2364.297167,1743.483725,11,214.9361060909091,0,0,0
34,61.16946774,30,62,8,2884.08779,1189.137833,29,151.7940942105263,0,0,0
8,125.1992256,3168,0,11,668.4841342,517.8328252,8,133.69682684,0,1,1
105,421.503044,1518,0,1,3375.251774,660.0917781,27,129.81737592307692,1,1,0
4,211.4649333,999,0,40,6085.075243,2914.607423,13,553.1886584545455,0,0,0
26,130.6636108,2790,0,20,2658.017605,803.0136591,14,265.8017605,0,1,0
116,284.2626908,1444,70,0,5355.415023,1351.915793,12,669.426877875,0,0,1
16,41.42422674,644,0,0,2716.742067,1592.381861,12,246.97655154545456,0,0,0
132,496.1243416,367,181,26,2511.135468,1460.417262,13,313.8919335,0,1,0
81,171.8010734,1837,94,0,4620.674232,1614.449956,2,0.0,0,1,0
91,127.7001158,1789,54,55,4848.168925,3262.77525,10,969.633785,0,1,0
54,56.03603082,648,42,76,3116.087228,1373.209275,17,207.7391485333333,0,1,0
27,64.88324648,1028,84,1,2359.767246,1229.824,13,181.5205573846154,0,1,0
52,127.7868442,200,9,24,8033.136413,1521.466478,16,535.5424275333334,0,1,0
37,373.3089863,2485,0,0,6586.946212,4094.730544,3,0.0,0,1,0
8,126.1296547,2037,262,0,1862.267603,1410.369522,21,133.0191145,0,0,0
12,34.40683449,2435,9,46,2018.224716,1375.792238,6,336.370786,0,1,0
109,135.8645476,3388,164,0,2146.272861,914.7065711,21,112.96172952631578,0,0,0
31,117.3193897,2432,160,85,1999.546659,1016.712207,14,333.25777650000003,0,1,1
49,112.9219582,1215,299,0,2176.021449,1540.340899,17,136.0013405625,0,1,0
72,136.8996134,1205,16,0,4473.629715,1468.921023,24,298.241981,0,1,0
13,126.0189222,1851,66,17,5625.349398,2369.703917,22,255.6976999090909,0,0,0
42,116.59561,2800,27,21,6525.880844,2655.483218,27,271.9117018333333,0,0,0
35,157.519836,2914,69,0,3933.100026,648.045934,5,983.2750065,0,1,0
8,138.6399537,2781,0,0,6649.76394,2011.299399,25,391.1625847058824,0,0,0
70,126.5263075,2449,201,0,3994.270644,1713.483982,26,166.4279435,0,0,0
62,242.7582449,2619,0,0,4720.642758,1193.979445,13,590.08034475,0,0,0
67,171.9156077,1045,0,46,3008.382907,352.2301315,22,200.5588604666667,0,0,0
21,67.44859739,2575,141,0,844.1414324,253.2999541,22,52.758839525,0,0,0
115,204.6972387,688,28,72,4878.52583,1357.658346,20,271.02921277777773,0,0,0
49,198.2863551,3272,9,0,6471.944427,4883.651033,17,588.3585842727273,0,0,1
83,123.9988512,399,222,2,4271.882392,3034.921759,2,0.0,0,1,1
58,118.8253448,2062,26,0,1587.335758,803.5370325,27,83.54398726315789,0,0,0
8,149.6748852,2453,0,20,3871.155789,2864.343085,25,241.9472368125,0,1,0
27,80.26840542,1968,257,0,5098.080559,3091.354328,30,242.7657409047619,0,1,0
4,24.1041508,3372,5,0,2926.849033,1231.383766,18,162.60272405555554,0,0,0
34,257.1265053,3164,370,0,9095.504628,3622.28634,11,826.8640570909091,0,0,0
34,123.4188558,2002,19,0,4307.485853,2538.852867,28,226.7097817368421,0,1,0
32,266.3622616,1975,62,27,2988.747097,2291.064783,17,229.90362284615384,0,1,0
153,196.5861555,173,48,0,1322.072469,833.2290246,12,110.17270575,0,0,0
17,89.76503824,647,141,31,3430.650565,1462.826563,24,201.8029744117647,0,0,0
33,199.7045663,976,18,0,3838.985062,969.5194212,31,137.10660935714287,0,0,0
163,369.7753916,2940,62,79,791.3269358,463.2381378,24,39.56634679,1,0,0
4,133.049795,3054,106,32,3370.678963,761.137426,10,337.0678963,0,0,0
52,193.1588746,2734,16,0,6746.220392,2922.821492,26,421.6387745,0,0,0
36,315.8132923,2335,7,37,3063.77287,1036.692405,15,255.31440583333327,0,0,0
3,69.71365408,1630,57,0,2868.202178,2134.392046,11,717.0505445,0,1,0
170,243.4097815,2105,227,2,9156.775085,981.9472347,16,1017.4194538888888,0,0,0
56,158.4895084,1548,147,0,2170.627782,993.5934755,9,723.542594,0,0,1
59,174.9060863,3372,164,97,5077.417047,4022.58987,21,390.5705420769231,0,1,0
38,68.92480036,212,254,45,2144.277626,1461.669579,28,85.77110504000001,0,1,0
23,31.6725384,1328,30,9,3383.839721,2062.622911,15,281.98664341666665,0,1,0
11,28.05496144,928,20,93,1212.577452,936.9446634,24,55.11715690909091,0,0,0
24,69.47060079,2256,36,21,2350.718598,1544.926923,10,261.1909553333333,0,0,1
114,194.4911176,560,37,31,2296.024495,1333.394077,5,765.3414983333333,0,1,1
28,162.5804881,2765,194,46,2031.254968,1398.180389,12,169.27124733333332,0,1,0
21,171.1597677,3348,0,50,3983.743197,2326.835254,14,569.106171,0,0,0
120,159.9613083,1558,110,55,3333.495661,2049.738528,13,555.5826101666667,0,1,0
11,49.26425626,1493,362,97,5309.33463,1470.152515,19,294.963035,0,0,0
62,77.01228877,3294,101,29,5618.891408,3550.041787,27,224.75565632,0,0,0
108,133.9551812,913,61,0,3600.628919,921.0972686,1,0.0,0,0,0
49,115.414314,3050,32,0,3217.548618,1299.582672,3,1072.516206,0,0,0
17,28.09465357,3296,157,0,2854.285984,1465.470384,12,285.4285984,0,0,0
71,198.622852,1661,0,56,6240.309909,2233.000232,24,312.01549545,0,0,0
109,132.1488841,2877,0,22,2877.109605,934.9082859,30,106.559615,1,0,0
175,219.8731502,1369,141,0,2870.712269,1891.669683,7,956.9040896666668,0,0,1
2,79.90941765,3453,33,11,2442.778501,1418.994551,5,488.55570019999993,0,1,0
101,398.6565826,1251,0,0,8015.408745,741.2140055,29,381.6861307142857,1,1,0
111,165.645971,2157,53,0,1489.063996,581.9586988,24,82.72577755555557,0,0,0
75,92.54182883,887,18,0,3145.036248,2607.212262,16,196.5647655,0,0,0
147,315.5688666,2549,83,0,3056.080917,328.7069318,26,132.8730833478261,1,0,0
73,92.57767897,486,68,67,2552.259276,1330.288302,27,150.13289858823532,0,1,0
55,80.64206668,1260,200,0,4375.958827,594.685245,0,0.0,0,0,0
106,167.0658312,187,94,0,1868.500805,956.8151102,17,186.8500805,0,1,0
74,281.3211722,2424,232,0,1636.240771,685.5556827,11,148.749161,0,0,0
16,153.8097483,219,91,0,7478.452947,1098.42993,17,679.8593588181818,0,1,0
3,15.79559816,2087,0,0,1700.155632,898.529475,17,130.78120246153847,0,0,0
31,92.50602263,404,11,0,290.1198107,207.9359041,15,32.235534522222224,0,0,0
37,58.36911314,3413,87,15,6632.519242,3700.966156,13,510.1937878461539,0,0,0
21,45.72039956,276,369,11,1231.506132,967.4681034,27,49.26024528,0,1,0
25,85.50186752,988,238,18,8335.414781,4525.208874,24,520.9634238125,0,0,0
108,211.1088342,917,18,0,3741.702593,2143.6491,2,0.0,0,1,0
135,265.880252,1083,0,0,2903.820016,2355.765404,16,193.58800106666664,0,0,0
33,194.7460628,1561,186,18,1889.771011,65.42756099,15,236.221376375,0,1,0
100,129.1408629,856,24,11,1591.731195,802.2992506,13,227.3901707142857,0,0,0
2,17.65711164,2804,43,28,1994.584636,1608.155774,17,181.325876,0,1,1
23,126.255973,832,9,0,974.9120158,220.3190661,16,64.99413438666666,0,1,0
5,62.9472333,2278,309,16,1751.217403,1260.184059,25,92.169337,0,0,0
46,132.9212773,2178,148,13,2304.292937,1634.066648,25,115.21464685,0,0,0
5,101.4119493,2432,304,0,3273.005311,2674.84902,23,142.30457873913042,0,1,0
21,303.8720229,1206,0,0,2259.499418,1265.635569,21,112.9749709,0,0,0
7,104.3774645,2400,6,0,4147.764107,734.9226712,18,377.06946427272726,0,0,0
4,266.8704908,871,37,66,3256.584466,2334.89626,12,465.2263522857143,0,1,0
0,1.362128827,1123,166,0,3534.505254,977.6263553,7,504.929322,0,0,1
80,202.5541988,2922,315,28,2427.857748,1119.935305,25,101.1607395,0,0,0
19,329.2124341,653,0,0,2200.856403,1740.556265,21,115.83454752631576,0,1,0
102,234.0111779,682,72,0,251.8725235,163.7625876,26,13.992917972222225,0,1,1
130,251.5701667,1796,91,3,2381.432743,1136.698189,18,140.08427899999998,0,0,0
8,24.03629746,1437,7,0,4036.058505,2280.208594,31,155.2330194230769,0,0,0
54,90.66742178,2082,0,3,3284.959128,2080.924093,3,1094.986376,0,0,1
129,222.6110693,1668,46,7,1270.162928,1048.809176,30,55.22447513043478,1,0,0
110,143.5123725,3011,20,0,4562.83126,2336.765432,26,285.17695375,0,1,0
67,301.7464135,2400,0,0,2385.205578,1670.462449,31,95.40822312,0,1,0
81,120.9820106,872,168,0,7465.514572,1885.039569,21,622.1262143333333,0,1,0
74,170.5011461,2724,82,61,2658.946938,1851.664185,31,102.26718992307693,0,1,0
41,255.3026291,2247,54,0,4202.888718,2262.751446,12,840.5777436000001,0,0,0
105,349.8969906,2627,221,53,2039.671243,1397.330098,28,88.68135839130434,1,1,0
21,147.6316813,271,92,0,2265.254796,1760.744804,29,83.89832577777779,0,0,0
20,302.6723245,2395,0,28,4563.122018,2321.105871,23,253.50677877777773,0,1,0
73,135.856749,2662,0,0,4158.641581,2492.857895,19,259.9150988125,0,0,0
118,217.7351307,2674,108,0,1836.478577,884.1703168,23,102.02658761111113,0,0,0
85,175.0548716,2985,0,1,4525.311096,1094.008588,4,1131.327774,0,0,0
113,163.2923544,2455,236,0,7761.660627,4841.991221,25,408.5084540526316,0,1,0
176,372.7732059,738,232,62,423.1867054,180.7605586,26,20.15174787619048,1,1,1
96,277.3266988,2168,94,73,5619.61608,1515.883754,24,255.43709454545453,0,0,0
117,159.4868011,102,227,0,2307.256906,829.4285868,25,96.13570441666668,1,1,1
25,252.8455529,2079,54,0,5452.570983,1208.38124,22,272.62854915,0,1,0
30,179.307955,2372,0,0,3399.014025,746.014455,27,169.95070125,0,0,0
10,101.6842499,1154,0,0,3045.317595,310.1652272,2,0.0,0,0,0
25,79.75850103,3102,208,0,2722.093217,2098.643414,25,118.351879,0,0,0
32,83.98005664,1352,44,77,2424.794519,1844.561527,26,121.23972595,0,0,0
99,232.9210667,2817,0,3,2386.402503,1291.784613,11,238.6402503,0,0,0
7,30.43563988,94,0,15,1799.341831,792.7935768,1,0.0,0,1,1
172,313.2374847,2435,108,0,1377.831674,617.0699841,21,76.54620411111111,0,1,0
69,253.8665175,349,32,88,5407.12591,3272.381897,24,318.06623,0,0,0
136,205.2612448,1743,78,0,3300.450842,2492.107386,24,165.0225421,1,0,0
17,83.63527607,2217,0,41,3691.114221,1975.518213,10,461.389277625,0,1,0
45,265.4078089,1040,9,0,2451.208318,1548.982692,27,116.72420561904762,0,0,0
36,316.7491438,1559,26,24,5009.274983,953.938988,21,238.53690395238087,0,0,0
37,107.1474695,2518,230,87,1926.45913,1006.114336,18,113.32112529411764,0,1,0
45,136.3202842,749,24,8,4113.640317,807.141688,26,205.68201585000003,0,0,0
135,181.8474986,3257,55,2,2252.547632,1713.278455,10,225.2547632,0,1,0
4,61.30129854,370,261,10,3276.272453,2066.439798,0,0.0,0,0,0
2,162.8837678,1339,0,47,3149.009037,2321.319316,28,116.62996433333332,0,0,0
50,91.62146151,577,277,49,785.360706,261.006048,13,78.5360706,0,1,0
66,82.48403285,1262,164,71,1760.360615,140.9128506,21,125.74004392857144,0,0,0
10,95.33673272,2667,147,36,5233.923609,2299.903082,18,327.1202255625,0,1,0
95,144.8708862,3094,115,3,6946.727417,2911.489615,24,463.1151611333333,0,1,0
7,282.6715368,3282,0,1,2025.844097,1307.325604,4,675.2813656666666,0,0,1
141,210.3931478,3437,13,0,3627.82953,1562.10887,28,164.90134227272728,1,1,0
42,121.2766144,2726,193,12,4406.506309,834.2271958,20,314.7504506428572,0,1,0
50,83.84674272,728,175,49,3388.321118,1556.199794,18,199.31300694117647,0,1,0
19,72.14695,706,2,0,3207.13416,2566.871132,23,213.808944,0,0,0
64,236.1961541,676,245,0,3545.667039,1811.174919,18,354.5667039,0,0,0
32,135.507099,2902,4,50,2853.875179,618.4018106,25,167.87501052941178,0,1,0
11,101.0260244,1668,0,0,6169.441074,3480.557494,14,440.6743624285714,0,1,0
70,95.37357369,468,93,62,3021.974673,2424.467211,6,503.6624455000001,0,1,1
148,426.0863396,203,0,13,2332.5356,1714.006271,16,259.1706222222222,0,0,1
20,136.2026831,3438,212,0,4050.087532,2158.666123,11,368.18977563636366,0,0,0
47,67.0008773,1303,4,70,4648.888744,3503.097393,31,185.95554976,0,1,0
77,302.4330295,156,80,0,4699.210006,3344.911447,16,335.65785757142856,0,1,0
126,200.8038583,1594,73,16,6497.308855,4038.501614,10,649.7308855,0,0,0
15,36.58834944,2316,0,0,3633.693275,1912.743551,9,403.74369722222224,0,0,0
56,135.6519224,3267,116,29,3261.832098,2005.00458,13,250.9101613846153,0,1,0
70,146.5273254,1454,114,0,2097.53689,791.96572,22,139.83579266666666,0,0,0
101,144.6229343,350,228,0,1807.398921,1303.356477,17,139.03068623076922,0,1,0
31,252.6271586,31,183,53,2518.131945,160.1672838,31,119.911045,0,1,0
2,164.6004898,2130,184,95,3355.201676,872.354478,14,239.6572625714286,0,0,1
96,187.4664572,924,332,78,2156.764274,1771.545214,21,107.8382137,0,0,1
21,141.1339441,1915,0,0,5057.884686,3839.371637,12,421.4903905000001,0,1,0
55,342.0463748,779,0,0,2307.493255,1308.27136,5,461.498651,0,0,0
1,116.8581334,3016,377,18,2772.967242,1429.876613,30,115.54030175,0,1,0
142,182.7096847,1712,0,12,5242.238501,1259.65149,12,436.8532084166666,0,0,0
10,15.33459678,2685,19,59,8554.203689,873.6769202,19,534.6377305625,0,1,0
16,124.7771706,2399,0,0,5751.242567,510.8915617,21,287.56212835,0,1,0
23,36.47465696,3124,168,0,1815.850729,742.5609423,25,113.4906705625,0,1,0
50,89.03768806,2471,10,12,8183.314765,2352.010092,3,0.0,0,0,0
7,81.26850245,1437,0,0,2750.315835,1002.394033,1,0.0,0,0,0
27,31.59669218,727,18,44,6079.986789,1590.142952,10,607.9986789,0,1,1
13,151.2964048,3376,0,0,4991.689157,1431.615694,24,277.31606427777774,0,1,0
74,331.2306742,1513,194,0,1651.253899,702.4929833,24,91.73632772222224,0,0,0
69,187.5296038,2914,0,77,4865.0656,1291.206179,27,194.602624,0,1,0
70,335.0433978,1330,161,18,1732.383757,1416.713762,3,577.4612523333334,0,1,1
31,41.88917929,3443,300,46,5062.660379,2958.884091,7,843.7767298333333,0,0,0
56,71.83931465,2974,312,16,2679.433143,1975.104704,7,669.85828575,0,0,1
133,200.6813197,44,160,0,3941.486092,2529.602347,2,0.0,0,0,1
76,196.3928399,1108,152,0,1141.826893,711.9461227,9,228.3653786,0,0,1
20,214.7140569,2604,6,12,5903.676363,1547.84036,16,393.5784242,0,0,0
85,343.1218806,1220,104,23,7444.082771,2755.118695,17,465.2551731875,0,1,0
144,298.8800984,1551,98,0,1897.661073,1056.478839,17,189.7661073,0,0,0
23,70.59579038,2819,268,0,2829.790983,1112.156489,11,257.2537257272727,0,0,0
84,138.1539457,173,378,0,5054.184191,2693.342969,23,297.3049524117647,0,1,0
51,136.0103636,236,130,0,6147.733803,3687.812302,10,1024.6223005,0,1,1
113,243.5910809,2998,210,0,3431.470937,2301.320404,6,686.2941874,0,0,1
48,179.4862206,150,238,30,6028.421532,474.4974776,11,548.0383210909091,0,0,1
11,45.76641541,2349,172,35,2191.620157,1153.369125,22,99.61909804545454,0,0,0
10,13.30125639,2060,100,0,2026.868034,1280.452074,21,101.3434017,0,1,0
77,173.3824365,2782,0,0,3334.502801,2663.602977,1,0.0,0,0,0
127,159.5013243,2622,0,1,2033.573965,1064.791998,27,96.83685547619048,1,1,0
25,48.53592419,2609,290,7,3115.588987,1791.117063,14,239.6606913076923,0,1,0
78,99.10340023,1650,130,0,696.550783,385.5039437,24,34.82753915,0,0,0
63,124.0698634,256,42,0,3930.272963,1832.456098,1,0.0,0,1,0
19,143.4417178,1346,245,19,6579.136587,432.6708826,30,234.96916382142857,0,0,0
66,126.6923008,2453,0,0,7341.178365,4024.440758,10,1048.739766428571,0,1,0
10,132.3202233,1812,138,5,2724.666356,590.1806594,2,0.0,0,0,0
29,101.4033802,3264,98,0,5721.301963,2837.885984,18,381.4201308666667,0,0,0
15,105.3979746,40,118,36,6053.788828,2810.615112,28,224.21440103703705,0,0,0
22,75.02567797,627,340,0,2891.128411,464.5060032,28,111.19724657692308,0,0,0
30,66.25853852,1463,231,34,2675.944657,1107.03348,25,140.83919247368422,0,1,0
51,83.35721238,3447,1,0,1904.947511,1440.537814,19,158.74562591666668,0,1,0
25,361.5048594,171,167,73,2199.046953,1673.151724,27,122.16927516666668,0,0,0
3,124.4610828,2771,66,10,3733.577779,2850.034876,1,0.0,0,0,0
80,119.3323856,3221,60,31,4783.265174,1981.809069,21,281.3685396470588,0,0,0
32,143.8181855,3036,18,66,6075.451203,4432.018299,22,357.37948252941175,0,1,0
2,68.71160979,2293,30,35,8352.017017,3102.075351,21,439.579843,0,0,1
8,302.7309926,2918,6,0,905.5382179,679.3653277,25,60.36921452666666,0,1,1
9,78.69030629,1647,0,14,3140.927147,258.1921221,12,261.7439289166667,0,0,0
5,78.95892865,1248,0,20,4954.647954,3342.963988,24,330.3098636,0,1,0
75,191.1995565,2412,226,32,3670.932491,858.53948,1,0.0,0,0,0
0,303.9005783,2639,0,6,1591.201772,1115.563874,13,122.40013630769228,0,1,0
20,210.4412232,2913,246,16,3744.332137,2816.594735,0,0.0,0,0,0
4,64.66023247,3305,136,0,4181.753383,2688.773552,19,232.3196323888889,0,0,0
83,181.2237114,1178,228,47,1942.296889,1606.607168,13,242.787111125,0,1,0
178,252.0524403,3261,0,0,2457.534088,1553.318697,18,175.53814914285712,0,0,0
