ndaysafteronboarding,activitydays,android,label
2537,24,1,0
1422,28,1,0
2064,7,0,0
3295,30,1,0
3282,9,0,0
1837,2,0,0
3285,0,0,0
39,12,0,0
2852,28,1,0
2539,14,0,0
3023,26,0,0
3179,1,0,1
1033,6,0,0
3212,21,0,0
1387,20,1,0
3136,30,0,0
3025,19,1,0
3260,1,0,1
2236,6,0,0
1433,17,1,0
2429,9,1,0
2407,24,0,0
753,13,0,0
1255,29,1,0
289,22,1,0
1261,30,0,0
2521,4,1,1
2539,26,0,0
1660,29,0,0
1178,26,0,0
1815,31,0,0
2407,26,0,0
1973,18,0,0
2865,8,0,0
657,10,0,0
1596,9,1,0
2439,13,1,0
1511,26,0,0
632,3,1,0
765,23,0,0
2849,28,1,0
2196,30,0,1
2913,6,0,1
987,5,1,0
1432,3,1,0
1839,23,0,0
3428,15,0,0
1702,26,1,0
2778,13,0,0
447,14,1,0
1825,18,0,0
3274,1,0,0
1659,28,0,0
1221,29,0,0
2673,18,0,0
2478,27,0,0
1121,2,0,1
3438,26,1,0
294,1,1,0
206,19,1,0
168,31,0,0
2706,10,1,0
2820,13,0,1
713,12,0,0
91,27,0,0
1237,18,0,0
2999,10,0,0
1386,21,1,0
1644,16,0,0
1644,2,0,0
3427,12,0,0
1248,28,1,0
1901,8,0,0
1630,12,0,0
1031,21,0,0
2110,5,1,1
24,24,0,0
117,28,0,1
486,22,0,0
242,9,0,1
1605,7,0,1
1308,25,1,0
2817,31,1,0
2428,11,0,0
2084,13,0,0
2529,19,1,0
2285,20,0,0
408,17,0,0
1029,9,0,1
3102,17,0,0
2961,16,1,0
914,13,0,0
2584,9,1,0
3228,17,1,1
420,26,0,0
1078,12,0,0
2463,27,1,0
1479,23,0,0
1888,27,0,0
1426,13,0,0
3293,25,0,0
1666,21,1,1
3336,9,0,0
3361,7,1,0
2313,0,1,1
2647,19,0,0
659,23,0,0
2238,24,0,0
103,20,1,0
2469,13,0,0
3075,2,0,1
3042,8,0,0
1708,6,0,1
1849,28,0,0
891,29,0,0
2905,23,0,0
421,26,1,0
2096,2,1,1
2021,29,0,0
2688,18,1,0
673,8,0,0
1822,18,0,0
584,12,0,1
1216,24,0,0
1569,24,1,0
3277,18,1,0
2688,22,0,0
2954,6,0,1
2933,27,0,0
2396,25,0,0
3094,9,0,0
3186,26,0,0
915,21,1,0
1598,15,0,0
3367,29,1,0
868,14,0,0
1761,10,1,0
512,12,0,0
2751,6,1,1
3180,25,1,0
2106,4,0,0
1763,25,1,0
1740,20,1,0
1191,31,0,0
2783,2,0,0
1178,28,0,0
1569,23,1,0
1425,18,0,0
498,26,0,0
2241,21,1,0
2923,18,1,0
837,25,0,0
3229,30,0,0
3003,29,0,0
571,5,0,0
772,11,1,0
1668,29,0,0
3056,29,1,0
1922,26,0,1
2804,20,1,0
2324,17,0,0
2167,28,0,0
1684,12,1,0
2735,31,0,0
688,23,0,0
2770,28,0,1
2997,20,0,0
2072,18,0,0
3395,16,1,0
1121,28,0,0
2555,19,1,1
2593,25,0,0
2203,18,1,0
2314,16,0,0
440,9,1,0
3435,27,1,0
335,18,0,0
854,27,1,0
954,23,1,0
3399,9,0,0
1119,27,0,0
1897,26,1,0
2387,22,1,0
3063,16,0,0
2953,9,1,0
3250,11,0,0
2810,26,1,0
837,7,0,0
141,25,1,1
2150,6,0,0
352,5,0,1
853,15,0,1
2772,14,0,0
1752,2,1,0
1895,13,0,1
1160,22,1,0
861,28,1,0
924,1,0,0
1998,7,1,1
666,23,0,0
1318,21,1,0
2200,31,1,0
1913,29,1,0
1240,30,1,0
730,29,0,0
648,25,0,0
65,18,0,0
450,30,1,0
3316,13,1,0
236,29,1,0
3406,4,0,0
1883,9,0,0
1570,25,0,0
2456,15,0,0
2204,16,0,0
725,21,0,0
2863,13,0,0
2159,5,1,0
3329,7,1,0
885,22,1,0
175,7,0,0
187,19,1,1
1106,13,1,0
1196,14,0,0
133,18,1,0
915,25,1,0
2406,7,1,1
1030,7,0,0
339,8,0,0
1392,19,0,0
2046,9,0,1
537,21,0,1
2634,26,0,0
2534,26,0,0
2525,22,0,0
2749,20,1,0
1559,10,0,0
1752,16,0,1
2896,19,0,0
2900,12,0,0
706,24,0,0
1076,23,1,0
1123,9,1,0
2127,25,1,0
1004,29,1,0
1870,25,1,0
1283,28,1,0
1259,20,0,1
1169,22,1,0
2353,13,1,0
2119,23,1,0
82,19,1,0
3155,19,0,0
2899,10,1,1
2802,3,1,1
1749,30,0,0
1381,18,0,1
1298,10,1,0
2422,26,0,0
1782,30,0,0
369,28,1,0
1554,18,1,0
2879,23,0,0
1568,16,0,0
29,18,0,0
2828,15,0,1
905,20,1,0
2013,30,0,0
1993,7,1,0
1170,21,0,0
2954,20,0,0
3113,24,0,0
2458,12,0,1
2883,24,0,0
322,13,1,0
2695,15,0,0
3060,29,0,0
2215,8,1,0
449,16,0,0
1071,17,0,1
2673,26,1,0
1232,17,1,1
3080,20,0,0
1168,28,0,0
1394,0,0,0
1907,3,0,0
2678,27,0,0
365,10,0,0
2451,20,0,0
2892,11,1,0
1602,10,1,0
1999,9,0,0
3192,25,0,0
605,31,0,0
2112,29,0,0
1507,8,0,1
2664,18,1,0
1115,6,0,1
263,19,0,0
2151,16,1,1
3104,15,0,0
3119,28,1,0
226,17,1,0
1327,15,0,0
1589,19,1,0
2197,13,0,0
2987,29,1,0
3177,12,0,1
928,14,0,0
525,14,1,0
167,21,0,0
3192,10,0,0
2060,12,0,0
877,16,0,0
241,26,0,0
773,28,1,1
2231,27,0,0
889,27,1,0
3201,16,0,0
120,22,0,0
1587,24,1,0
1580,6,1,0
193,8,1,0
2336,17,0,1
3491,17,0,0
1377,21,0,0
2486,2,0,0
406,19,0,0
1013,4,1,0
2550,15,0,0
1869,0,0,0
3449,8,0,0
386,22,0,0
3154,23,1,0
3471,13,1,0
2243,28,0,0
2330,15,1,0
899,12,1,1
3472,10,0,1
2524,6,1,0
2127,30,0,0
1088,16,0,0
2965,25,1,0
3465,5,0,0
2619,15,1,0
1819,10,0,1
2017,8,0,1
2982,22,1,0
3451,29,1,0
2245,30,0,0
966,13,0,0
3233,4,0,0
2231,30,0,1
2937,8,1,0
544,25,0,0
3496,24,0,0
2123,9,0,0
135,29,1,0
3414,10,0,0
2255,25,0,0
1734,26,0,0
2435,11,0,1
1389,16,0,0
51,20,0,0
2504,28,0,1
1636,2,0,1
1836,5,1,0
2763,19,0,0
1281,10,1,0
1678,13,1,0
3378,16,1,0
2107,23,0,0
3437,7,0,0
3400,19,0,0
2099,28,1,0
179,6,0,1
2793,31,0,0
646,17,0,1
2183,21,1,0
2198,23,0,0
2153,21,0,0
2401,29,0,0
2224,10,1,0
2718,11,0,0
92,15,1,0
912,12,0,0
3407,8,0,0
2021,10,1,0
2547,26,0,0
531,8,1,0
3261,29,1,0
2571,23,0,1
1343,8,1,1
1226,30,0,0
1698,21,0,0
781,28,0,0
980,20,0,0
1732,9,0,0
501,8,0,0
536,13,0,0
1138,31,1,0
2083,1,0,0
2801,3,0,0
3426,13,0,0
2878,28,0,0
379,27,0,0
1065,13,0,0
829,25,1,0
2268,0,0,0
2503,12,1,0
1486,16,1,0
184,0,0,1
271,29,1,0
1563,16,0,0
1686,8,1,1
3413,10,0,0
2867,27,1,0
2970,2,1,0
188,27,1,0
2965,9,0,0
2585,11,0,0
1817,13,0,0
1898,7,0,0
2335,3,1,0
94,19,0,0
336,28,1,0
3069,18,0,0
424,9,0,0
2674,17,0,0
2458,21,0,0
325,14,0,1
2430,25,0,0
164,30,0,0
2514,26,1,0
3023,22,1,0
1139,28,0,0
3024,15,0,1
1997,23,1,0
2486,10,0,0
1484,27,1,0
2010,17,1,0
3169,31,0,0
1677,31,1,0
1081,27,1,0
1789,7,0,0
2662,25,1,0
941,5,1,0
2826,14,1,0
443,26,1,0
477,20,0,0
1362,30,0,0
1070,25,0,0
1278,19,1,0
2134,26,0,0
778,5,0,1
1930,5,0,0
2841,5,1,0
801,10,1,0
2295,1,1,0
614,16,0,0
3237,15,1,1
596,26,1,0
2727,17,0,0
2485,15,0,0
1736,21,0,0
2651,19,0,0
960,26,0,0
1319,29,0,0
443,16,1,0
3326,3,1,0
2209,0,0,0
135,12,0,1
2397,11,1,0
1077,12,0,0
709,12,0,0
2323,8,0,0
1166,19,0,0
1948,18,0,1
859,24,1,0
3213,22,0,0
421,7,1,0
1913,8,1,0
43,23,0,0
2812,24,1,0
1364,11,0,1
3404,20,0,0
821,16,0,0
2198,15,0,0
2157,3,0,0
181,9,0,1
840,28,1,1
1551,7,0,1
1388,21,0,0
2909,18,0,0
2466,24,0,0
2991,17,1,0
2360,29,0,0
1218,25,1,1
1242,4,0,0
3023,29,0,0
1137,30,1,0
965,6,0,0
3437,29,1,0
2806,30,0,0
664,12,0,0
1493,16,0,0
2090,12,1,1
321,14,0,1
366,4,0,0
2011,7,1,0
2050,20,0,0
238,18,1,1
1152,2,1,1
798,5,1,1
1723,4,0,0
1566,8,0,0
3034,0,1,0
1364,3,0,0
2433,27,0,0
94,14,0,0
1567,24,1,0
3206,9,0,0
1477,20,1,0
2529,10,0,0
2127,10,1,0
494,6,1,0
2607,27,1,0
1196,13,0,0
3018,17,1,0
3426,22,0,0
2736,25,0,0
983,26,0,0
2900,8,0,1
968,13,1,0
684,27,1,0
678,15,0,0
2729,7,0,0
2984,10,0,0
983,7,0,0
1163,10,1,0
895,17,0,0
2840,17,1,0
2759,29,0,0
221,18,1,1
695,29,0,0
295,27,0,0
1902,10,0,0
1205,15,0,1
1943,24,0,0
847,23,0,1
2373,28,0,0
1434,4,1,1
2453,17,0,0
3151,28,0,0
1860,20,0,0
1718,7,0,0
2394,30,1,0
1712,26,1,0
1374,7,1,1
1574,15,0,1
1669,22,1,0
1527,27,0,0
1866,31,0,0
2164,3,1,0
702,26,1,0
2521,29,0,0
518,12,0,0
3350,25,1,0
1983,31,0,0
3120,19,0,0
331,19,0,0
1124,15,1,0
1843,12,0,0
2470,12,0,0
600,4,0,1
2845,6,0,0
3492,18,0,0
1981,7,0,0
3282,16,1,0
240,20,0,1
1599,25,1,0
16,16,0,0
3290,18,1,0
2448,7,0,0
363,4,1,0
1059,28,0,0
2960,20,0,0
3232,20,1,0
2661,24,0,0
2131,16,0,0
3487,10,0,0
3128,6,1,1
2489,3,0,0
1989,10,0,0
635,13,1,0
2944,9,0,0
624,10,0,0
1383,28,0,0
3410,24,0,0
24,24,0,0
2954,24,0,0
3143,11,0,0
132,31,1,0
468,29,0,0
40,26,0,0
1341,14,1,1
2924,21,1,0
738,19,1,0
1474,2,0,1
3064,14,0,0
1307,22,0,0
1171,20,0,0
1612,19,0,0
1483,5,1,1
2416,13,0,0
674,26,0,0
1789,1,1,0
2035,11,1,0
527,18,0,0
1152,13,0,0
2792,3,0,1
3448,9,0,1
3416,26,0,0
2596,30,1,0
340,3,1,1
3370,18,0,0
2409,3,0,0
2282,24,0,0
2549,1,0,0
1347,18,1,0
238,11,1,0
1456,17,1,1
3261,26,0,0
1581,11,1,0
1404,14,1,1
3444,7,0,0
535,17,0,0
2240,8,1,0
2320,2,0,1
576,23,0,0
2163,14,0,0
3089,16,0,0
1140,29,0,0
741,28,0,0
1683,23,1,0
1799,3,0,1
1733,28,0,0
1062,18,1,0
2842,26,0,0
2112,7,0,1
2026,28,1,0
1537,29,0,0
1975,22,1,0
1183,28,0,0
1288,17,0,1
1102,14,0,0
3321,28,0,1
2118,27,0,0
2536,27,1,0
3440,9,0,0
2114,17,0,0
3012,21,1,0
2435,6,1,0
172,3,1,1
2303,7,0,1
2663,10,1,1
1052,9,1,0
2718,18,1,0
2184,15,0,0
2733,30,0,0
2462,27,0,0
1867,22,0,0
1988,27,1,0
239,11,0,0
24,7,1,0
1191,30,0,0
1550,10,0,1
3157,4,1,0
1352,4,0,0
1716,14,0,0
2762,3,0,1
157,29,0,0
2191,28,0,0
1915,0,0,0
535,24,0,0
1638,18,0,0
2153,8,0,0
3252,11,1,0
486,2,0,1
3136,20,1,0
500,4,1,0
3248,21,0,0
1336,17,1,1
497,3,0,0
2195,10,0,0
957,22,0,0
1015,9,1,0
543,14,0,0
30,22,0,1
2653,4,0,0
1210,27,0,0
1534,27,1,0
3319,31,0,0
3412,24,0,0
2844,3,1,0
3374,15,1,0
2260,25,1,0
1873,4,0,0
920,16,0,0
2717,30,1,0
981,17,0,0
370,14,1,0
3054,24,1,0
2452,31,0,1
1340,2,1,0
570,8,1,1
2044,17,0,0
1862,27,1,0
801,21,0,0
3033,22,0,0
67,13,0,0
983,8,0,0
1690,29,0,0
1841,3,0,0
3413,9,0,0
3478,15,0,0
3438,13,0,0
2267,7,1,0
1596,21,1,0
3473,20,1,1
3153,21,0,0
1596,30,0,0
375,27,1,1
282,20,1,1
1337,22,0,0
2857,23,0,0
988,28,0,0
3104,30,0,0
512,24,0,0
1053,16,0,0
3135,3,0,0
2871,21,1,0
700,11,0,0
848,29,1,0
1068,17,0,0
1287,25,1,0
3439,6,1,0
863,15,0,0
2285,12,0,0
1260,15,1,0
265,25,1,1
2246,29,0,0
1871,12,0,1
217,21,0,0
711,8,0,1
827,2,0,0
3231,19,0,0
1832,24,0,0
2978,16,0,0
1707,3,0,0
2351,12,1,0
1809,20,1,0
3341,23,0,0
2404,13,0,0
185,11,1,0
2048,14,0,0
1739,5,1,0
2703,19,0,0
3264,12,0,0
1176,11,0,1
2734,10,0,0
3333,1,0,1
192,28,0,0
2209,25,0,0
3064,21,0,0
1402,2,1,0
846,29,1,0
3347,20,1,0
2421,19,1,0
2197,24,1,0
2626,17,0,0
72,16,0,0
994,18,0,0
623,20,0,0
1372,0,1,0
284,8,0,0
1710,21,0,1
2859,25,0,1
1665,25,1,0
2611,28,0,0
3491,16,1,0
848,26,0,0
1245,16,1,0
3443,5,1,0
2315,22,0,0
2152,1,0,1
2435,11,0,1
2129,5,0,0
1561,3,1,0
3467,5,0,0
2340,5,0,0
2534,12,0,0
2183,22,1,0
489,7,1,0
120,16,0,0
2254,1,0,1
1597,14,0,1
928,23,1,0
274,15,1,1
1370,15,0,0
686,3,1,0
3235,31,0,0
1574,24,1,0
2035,27,0,0
19,10,0,1
243,24,1,0
874,7,0,1
1785,27,1,0
122,16,1,0
28,7,0,0
1697,27,0,0
796,23,1,0
3446,17,0,0
2775,30,0,0
442,15,0,0
3218,23,1,0
1559,17,1,0
1028,6,0,0
3372,4,0,1
3408,5,0,0
2711,20,0,0
2025,13,0,0
2555,23,0,1
1001,0,1,0
1798,28,0,0
3076,1,1,0
825,22,0,1
1286,18,0,0
536,0,0,1
1073,29,1,0
656,16,0,0
2652,28,0,0
3061,11,1,1
3179,6,0,0
1209,24,0,0
3444,26,1,0
2818,16,0,0
1502,16,1,1
2787,8,0,0
929,4,1,0
1485,27,0,0
1700,17,1,0
582,1,0,1
2460,11,0,0
1916,26,1,0
1519,15,0,0
1617,20,0,0
3422,24,1,0
996,29,1,0
729,29,0,0
1179,22,1,0
246,26,0,0
560,19,1,0
977,0,1,0
626,22,0,1
1606,13,1,0
1369,16,0,0
1921,9,0,0
1253,11,0,1
3002,22,0,0
3135,13,0,0
931,18,1,0
1692,14,1,0
203,13,1,0
639,17,0,0
1660,6,1,0
39,1,0,1
3041,14,0,0
2120,2,0,0
1327,25,1,1
2352,17,0,0
1362,9,1,0
1684,29,1,0
1615,18,0,0
1138,14,1,0
2417,11,0,0
239,31,0,0
2836,13,0,1
1582,12,0,0
996,23,0,0
1799,20,1,1
1369,18,0,0
1626,4,0,0
2566,29,0,0
535,14,0,1
2756,9,1,0
191,1,0,1
1125,25,0,0
1598,31,0,0
1831,21,0,0
2166,20,0,0
3489,28,1,0
3318,11,1,1
1953,14,0,0
813,22,1,0
631,6,0,0
1393,25,1,0
1172,25,0,1
3130,30,0,0
1213,6,0,0
714,17,1,0
2233,12,0,0
552,3,0,0
226,23,0,0
1485,18,0,0
1707,12,1,0
730,18,0,0
868,12,1,1
3257,18,0,0
673,23,0,0
921,2,0,0
3430,4,0,0
3269,23,0,0
676,19,1,0
1308,13,1,0
2196,11,0,0
1407,14,1,1
226,5,0,0
1524,17,1,0
1430,22,1,0
1085,27,0,0
1578,12,0,1
2237,18,1,0
1726,2,1,0
1916,18,0,0
1927,12,0,0
2511,31,0,0
668,25,0,0
1490,17,0,0
1591,28,0,0
1672,17,1,0
267,15,0,1
1143,27,0,0
48,30,0,0
1051,21,1,0
2682,30,0,0
953,26,1,0
2856,24,1,0
228,30,0,0
3392,22,0,0
428,6,0,0
2407,6,1,0
3494,7,0,0
1534,21,0,0
22,22,0,0
2670,4,1,0
610,20,0,0
1606,30,1,0
827,15,1,0
2948,11,0,0
888,30,0,0
1696,29,1,0
2631,8,1,0
2359,4,0,0
46,25,1,0
3364,4,0,0
572,2,1,1
1268,5,1,0
2394,20,0,1
2076,28,0,0
1107,20,0,0
1117,22,1,0
3223,26,0,0
1158,28,0,0
3076,28,1,0
912,11,1,0
446,18,1,0
2229,17,1,0
2869,16,0,0
653,11,0,0
3486,29,0,0
1051,28,1,0
1394,18,0,0
293,29,1,0
183,17,0,0
2469,31,0,0
137,8,0,1
1860,28,0,0
1419,4,1,0
2805,26,1,0
3429,7,0,0
1504,25,0,0
1758,18,1,0
326,29,0,0
3248,18,0,0
700,31,1,0
2333,9,0,1
938,2,0,1
1603,10,0,0
2872,23,1,0
470,23,0,1
2649,15,0,0
2254,24,1,0
1151,12,0,0
1440,28,1,0
1957,14,0,0
2745,18,0,0
1742,18,0,0
1267,5,1,0
3379,21,0,1
536,11,0,0
3229,18,0,0
3414,1,1,1
3202,21,0,0
1771,30,1,0
538,2,0,1
442,11,0,0
1474,21,0,0
2768,6,0,0
484,29,1,0
2314,20,0,0
982,10,0,0
2234,26,0,0
696,29,1,0
183,5,0,0
1731,7,0,1
267,14,1,0
2204,26,0,1
2673,21,0,0
2817,21,0,0
3345,2,0,1
3383,14,0,0
2847,12,1,0
3119,7,1,0
1163,23,0,0
2541,13,0,0
2404,2,0,0
692,21,1,0
2170,30,1,1
1467,5,1,0
466,23,1,0
2901,9,0,0
268,29,1,0
1957,25,0,0
1273,20,0,0
998,20,0,0
3329,4,0,1
911,29,1,0
3424,21,0,0
1027,5,0,1
1754,5,0,0
3338,10,0,0
59,12,1,1
69,18,0,0
3488,23,0,0
1017,26,1,1
2485,31,0,0
2816,26,1,0
51,24,0,0
1487,17,0,0
2105,8,1,0
283,27,1,0
1443,5,0,0
829,16,0,0
3111,1,1,0
2656,21,0,0
824,8,0,1
2205,17,1,0
1520,18,1,0
2135,7,0,0
94,7,0,0
2295,7,0,0
1118,10,0,1
2710,25,1,1
3172,18,1,0
2378,9,0,1
3001,19,0,0
3193,3,1,0
1424,17,0,0
1603,28,1,0
3278,5,0,0
2465,5,1,0
1880,26,0,0
839,20,0,0
2449,17,0,0
2977,25,0,0
2837,22,1,0
1723,2,0,0
910,13,0,0
1486,0,0,0
3231,22,0,1
3303,3,0,0
1292,18,0,0
3254,16,1,0
284,27,0,0
875,28,0,0
2056,11,1,1
2629,4,1,0
2139,12,0,0
2237,13,0,1
227,15,0,0
3073,29,1,0
2085,28,1,0
513,26,0,0
969,15,0,0
3467,15,0,1
1420,20,0,0
1259,1,0,0
2781,1,0,0
2637,14,0,0
919,14,1,0
1772,17,0,0
441,9,0,0
1636,27,0,0
1809,9,0,0
3301,10,1,0
3263,9,0,0
3250,26,0,0
3317,29,1,0
2361,5,0,0
513,22,1,0
1497,30,1,0
2479,18,1,0
2937,11,1,1
414,19,0,0
1083,15,0,1
489,6,1,1
2735,13,0,0
437,28,1,0
2150,25,0,0
270,1,0,0
1478,15,1,0
43,15,0,0
2716,17,0,0
1388,11,0,1
2939,3,1,0
3196,24,0,0
1066,26,0,0
2629,5,0,0
1049,25,0,0
725,15,0,0
1331,31,0,0
739,16,0,0
160,14,0,0
2350,14,0,0
1204,13,1,0
3282,12,0,0
2876,26,0,0
2382,26,0,0
1766,10,1,0
3211,24,0,0
3066,1,1,0
1334,26,1,0
3241,13,0,0
2572,20,0,0
2699,21,0,0
2893,20,0,0
2504,24,0,0
3344,14,0,0
2894,29,0,0
2093,25,0,0
1681,4,1,0
3384,4,0,0
3202,28,0,0
3162,4,1,0
1213,5,0,0
403,0,0,1
451,3,0,1
1347,12,0,1
156,7,0,0
2626,5,0,0
2982,12,0,1
1178,14,0,0
3178,28,0,0
2426,6,0,0
879,28,0,0
1226,12,0,0
2166,21,1,0
1651,19,1,0
465,18,1,0
1399,16,0,0
3273,9,1,0
3089,20,0,0
3408,15,0,0
3294,18,0,0
323,15,1,1
2976,25,0,0
344,18,0,1
3473,26,0,0
1240,19,1,0
47,19,0,0
939,1,0,0
3059,14,1,0
1366,17,0,0
2007,14,1,0
93,17,1,0
3071,27,0,0
2027,27,1,0
1766,24,1,0
2191,6,1,0
1468,10,0,0
1721,5,1,0
2352,29,1,0
2908,15,0,1
42,10,1,0
1488,18,1,0
443,22,0,1
1796,0,1,0
1780,28,1,0
775,16,1,0
1449,0,1,1
493,15,1,0
606,28,1,0
2059,31,1,0
907,11,0,0
527,4,1,0
1729,25,0,0
1285,26,0,0
2385,25,1,0
3498,23,0,0
204,19,1,0
1815,21,0,0
2524,2,0,0
2858,6,0,0
1078,17,1,0
2624,8,0,0
2429,19,0,0
1873,22,1,0
2334,17,1,0
2059,26,0,0
496,27,0,0
972,15,1,0
1451,31,1,0
1153,3,1,0
1129,17,0,0
498,13,0,0
1285,16,1,0
332,16,1,0
1022,0,0,0
1096,3,0,0
191,10,0,0
479,28,1,0
155,24,1,0
2747,8,0,0
359,30,0,0
2857,19,0,0
2900,14,0,0
206,16,1,0
1701,19,1,0
2254,18,1,1
149,20,0,0
16,16,0,1
203,30,0,0
2175,7,0,0
800,29,0,1
610,17,0,0
2240,4,0,0
216,3,0,1
2853,13,0,0
2672,1,0,0
1734,17,0,0
2445,28,0,0
3450,10,0,0
2020,24,0,0
2836,9,0,0
1593,10,1,0
2077,28,1,0
2141,30,0,0
1151,12,1,0
2891,2,0,0
101,11,0,1
692,10,1,0
1282,6,0,0
2528,29,0,1
932,2,1,1
2910,12,0,0
1706,26,0,0
692,7,0,0
278,18,0,0
3122,24,0,0
2155,27,0,0
2117,16,0,0
2197,30,0,0
1815,6,0,0
537,8,0,0
675,4,1,0
216,15,1,0
3011,22,1,0
164,27,0,0
430,29,0,0
3443,10,1,0
2803,25,0,0
1755,9,0,0
986,22,0,0
2240,21,1,0
2818,16,0,0
557,30,0,0
930,1,0,1
171,19,0,0
3195,18,1,0
2275,26,0,0
140,12,1,0
3345,29,1,0
851,19,0,0
3423,11,1,0
3498,13,1,0
2136,22,1,0
999,16,1,0
648,15,0,0
27,10,0,0
2667,27,0,0
1799,13,1,0
3083,14,0,0
1488,20,0,0
869,28,0,0
739,8,1,0
936,18,0,0
2463,15,1,0
2671,8,0,0
2228,10,0,0
2014,21,1,0
2676,24,0,0
2033,22,1,0
2826,23,1,0
1791,16,1,0
3461,18,0,0
2687,1,0,1
802,18,1,0
3084,9,1,1
1686,30,0,0
1417,11,0,0
2132,24,0,0
621,13,0,0
928,29,0,0
387,23,1,0
2661,19,1,0
2054,12,0,1
2432,24,1,0
371,5,0,0
99,29,0,1
281,30,0,0
641,29,0,0
2608,14,0,0
1941,23,0,0
2105,4,0,0
433,30,1,0
2952,24,0,0
2138,17,1,0
312,20,1,1
2146,6,0,0
1424,29,0,1
2121,30,0,0
805,12,1,1
2126,13,1,0
1726,14,0,0
2577,28,0,1
1965,19,0,0
1933,26,1,0
1791,14,1,0
1371,7,0,0
1512,12,0,0
798,5,0,1
2644,8,0,0
872,7,0,1
351,18,1,0
158,21,0,0
845,16,0,0
2272,10,1,0
53,13,0,0
293,11,0,0
1845,30,0,0
99,18,0,1
2134,4,0,0
1320,13,0,0
3083,15,0,0
379,5,0,1
1963,4,0,0
3369,3,0,0
524,14,0,0
1510,22,1,1
2605,14,1,1
2412,20,0,0
1336,28,1,0
1196,12,0,1
2311,17,0,0
2852,30,0,0
1979,28,0,0
2721,15,0,0
1148,19,1,1
347,22,1,0
344,29,1,0
1157,8,1,0
3214,5,0,0
1906,28,1,0
2832,23,0,0
2442,25,0,0
3326,5,1,0
2647,13,0,0
2905,11,0,0
1392,23,0,0
2438,8,0,0
3358,5,1,1
1840,9,0,0
926,22,1,0
3197,3,0,0
623,28,1,0
1083,27,0,0
495,30,0,0
2924,24,0,0
1386,26,0,0
897,20,0,0
304,31,1,0
2855,18,1,0
626,10,0,1
2214,30,0,0
1866,6,1,0
783,7,1,1
334,30,0,0
2328,22,1,0
867,5,1,0
1511,22,0,0
3375,11,0,0
2606,22,0,0
2122,24,0,0
2189,27,1,0
87,19,1,0
1487,13,0,0
253,30,1,0
288,19,1,0
538,15,1,1
2618,28,1,0
1976,13,0,0
562,6,1,0
2083,28,1,1
3093,15,1,0
676,25,0,0
2183,7,0,0
2799,28,0,0
2398,1,0,0
209,15,0,0
2201,30,0,0
472,20,1,0
2138,1,0,0
324,0,1,1
625,29,1,0
1968,0,1,0
3199,17,1,0
3025,29,1,0
1209,11,1,0
2457,3,0,0
365,9,0,0
1906,25,1,0
208,6,0,0
1797,17,1,0
2207,18,1,1
2932,24,0,0
1469,10,0,1
3429,5,1,0
1105,11,0,0
161,21,0,1
2447,6,0,0
980,22,1,0
2050,17,0,0
2543,22,0,0
2254,17,0,0
62,20,1,0
854,19,1,0
1167,6,0,1
913,23,1,0
1102,22,0,0
2637,16,0,1
2025,25,1,0
2386,21,1,0
1680,7,0,0
2566,12,1,0
746,9,0,0
1874,29,1,0
1558,22,1,0
350,23,0,0
554,19,0,0
2019,22,0,0
1611,26,0,0
3281,14,1,0
3254,26,0,0
1727,22,0,1
2337,29,0,0
1040,14,1,0
2579,18,1,0
317,14,0,0
2638,1,0,0
3090,22,0,0
334,29,0,0
786,26,0,0
2440,25,1,0
163,16,1,1
2924,28,1,0
1691,22,0,0
1356,13,0,0
2673,24,0,0
1970,4,1,0
2919,13,1,0
2062,8,0,1
1461,15,0,0
3235,13,0,0
1922,12,1,0
2824,13,0,0
2926,21,0,0
1407,10,0,0
2286,21,0,0
2484,29,0,0
3232,17,0,0
3396,11,1,0
2762,28,1,0
3098,27,0,0
2035,20,0,0
980,3,1,1
2947,18,1,0
3311,14,0,0
2796,22,1,0
2029,11,0,1
2798,26,1,0
1753,25,1,0
587,9,0,0
718,15,0,0
2745,10,1,0
936,7,0,0
3087,30,1,0
545,22,0,0
1477,9,0,1
2569,19,0,0
256,26,0,0
3238,20,0,0
2010,31,0,0
147,11,0,0
1017,4,0,1
1370,9,0,1
1123,28,1,0
1715,29,0,0
59,4,0,1
1234,22,1,0
285,12,0,0
2841,28,0,0
1788,22,0,1
404,2,1,0
23,19,0,0
1305,22,1,0
1226,23,0,0
726,28,0,0
771,14,0,1
729,22,1,0
2115,0,0,0
1090,0,0,0
315,1,0,0
1244,27,0,0
373,21,0,0
2931,28,0,0
1388,7,1,0
3257,6,0,0
601,10,0,1
1361,27,0,0
419,22,1,0
3183,24,0,0
3466,5,1,0
2456,22,0,0
2673,1,1,0
3434,25,1,0
1054,8,1,1
2188,5,0,0
1832,16,1,0
2807,18,1,0
970,18,1,0
2124,9,1,0
502,18,1,0
501,24,0,0
2954,21,0,0
1260,5,1,0
1562,6,0,0
3438,4,0,0
2472,10,0,0
2216,12,1,0
3063,8,0,0
813,11,0,0
1743,11,1,0
2573,20,1,0
307,18,0,1
405,27,1,0
3010,21,0,0
145,18,0,0
2199,4,0,1
2719,16,1,0
798,30,0,1
930,11,0,0
3053,26,1,0
423,8,0,1
61,21,0,1
3249,12,0,0
2771,25,1,0
173,12,0,0
2688,22,0,1
2212,20,1,0
2284,5,0,0
48,22,0,0
