ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
4177,retained,22,22,109.5102776,2194,102,45,4014.62976,3029.105021,29,21,Android
4178,retained,45,37,255.655467,3131,282,31,4054.397956,2119.75856,9,9,iPhone
4179,churned,81,65,91.68615686,1036,148,15,2944.656814,912.4176864,6,2,iPhone
4180,retained,309,247,559.7647822,1399,46,0,4144.24247,2689.808986,19,19,iPhone
4181,retained,84,84,218.9417135,2114,0,4,6590.382407,5121.422281,11,11,Android
4182,retained,83,67,142.3208623,1724,16,11,8738.057535,2197.498237,19,13,Android
4183,retained,39,32,55.97668105,2529,34,121,3529.801604,584.8926596,21,16,iPhone
4184,,70,70,188.5238148,3076,170,13,8860.631224,2157.064944,7,7,iPhone
4185,retained,29,23,245.3535752,1059,89,0,1821.819364,925.5500714,20,15,Android
4186,retained,0,0,19.88633956,1318,0,0,2991.562532,2452.009831,17,11,Android
4187,retained,81,65,144.3416096,298,223,0,2920.0222,1654.52559,17,17,iPhone
4188,retained,8,8,42.55067657,2124,212,2,7577.501838,352.4762623,23,18,Android
4189,retained,57,46,202.6809097,1655,125,0,2505.551654,236.2184248,21,13,Android
4190,retained,15,12,94.01803012,2798,0,0,9592.755754,7127.911084,26,17,iPhone
4191,,46,46,196.3321802,3385,0,55,4877.444822,2100.964088,2,2,Android
4192,churned,135,108,206.5198732,986,138,0,8654.047988,2710.977147,8,3,iPhone
4193,churned,107,85,122.1737551,695,56,11,6967.641433,4412.215166,1,0,iPhone
4194,retained,138,110,189.5683441,2348,0,67,3955.306898,3077.239811,12,7,Android
4195,retained,104,104,117.7255327,2780,210,282,1485.754319,837.4266326,13,11,Android
4196,retained,39,36,434.1715864,3009,0,64,5181.580862,1501.471117,6,6,iPhone
4197,retained,27,25,178.9617969,1332,0,4,1528.156352,640.3992595,24,18,iPhone
4198,retained,12,10,14.74936747,2236,174,0,6165.124336,4818.960049,24,16,Android
4199,retained,110,102,134.6412019,460,411,0,5221.956681,802.1810778,9,3,iPhone
4200,churned,51,42,89.89737348,1557,269,32,4283.882034,1673.754578,4,2,iPhone
4201,retained,5,5,101.1825077,2822,71,0,4298.993019,2037.331792,30,28,Android
4202,retained,54,43,95.21370404,26,0,0,3460.063167,305.9762939,15,14,iPhone
4203,retained,41,41,106.9712857,787,0,59,5679.830903,2638.017094,11,8,Android
4204,,89,72,302.9481845,2594,370,106,2764.202876,998.74121,4,3,iPhone
4205,retained,12,9,108.0403705,2403,158,1,3979.100421,1381.324376,6,4,iPhone
4206,retained,88,71,255.0353471,2720,15,114,3778.450594,2815.662843,15,14,iPhone
4207,churned,37,32,156.0478484,1416,0,0,4255.042943,2797.459584,18,10,Android
4208,retained,130,105,394.1745252,1660,0,0,7594.224347,1830.962929,12,12,Android
4209,retained,67,67,121.4947907,1584,0,4,4312.52295,1946.862772,15,7,iPhone
4210,retained,3,3,121.0107677,3338,317,0,1265.924018,947.9403681,3,2,iPhone
4211,retained,83,68,127.4663682,2695,6,0,4090.310656,2502.477281,28,19,iPhone
4212,retained,27,25,63.96040828,2792,5,5,4460.194291,239.6474103,23,14,iPhone
4213,retained,223,178,604.5508628,2127,113,0,4351.151948,3400.78548,9,5,Android
4214,retained,65,52,85.47270819,248,215,171,6613.776106,1535.187858,9,9,iPhone
4215,,5,4,248.3196721,982,0,102,7366.595398,2832.031605,24,18,Android
4216,retained,9,8,286.189104,3495,287,8,2497.909275,1380.540309,17,12,Android
4217,retained,27,27,247.1897,3315,0,201,2072.099482,812.636797,28,20,iPhone
4218,retained,24,21,79.15531485,2527,0,0,1258.741537,259.2275259,11,6,iPhone
4219,retained,51,41,74.96983628,3319,0,0,4428.667865,2225.676135,25,23,iPhone
4220,,13,12,194.5627711,799,20,0,5333.321391,3422.635228,28,21,Android
4221,churned,47,39,47.46354556,1588,59,0,5133.740392,2753.759876,4,3,Android
4222,retained,7,7,25.91390088,1766,0,0,6892.698596,2657.628586,5,1,iPhone
4223,retained,56,45,124.8503682,2623,269,124,2382.428243,559.7866791,27,21,Android
4224,retained,43,35,186.8660207,1658,267,0,2973.992303,1494.855589,23,20,iPhone
4225,retained,43,35,140.4822964,1893,215,0,3534.80493,952.3550265,22,18,iPhone
4226,retained,18,18,43.91158547,1173,0,0,1470.927048,443.6028091,6,6,iPhone
4227,retained,44,37,68.34749495,1871,206,0,913.1171443,173.4063308,31,29,iPhone
4228,churned,11,9,111.5288988,1635,62,0,2263.458586,1209.049498,5,1,iPhone
4229,retained,23,21,48.97637664,661,108,34,2301.631575,1754.609273,19,16,iPhone
4230,retained,42,41,79.38718888,3235,284,32,7772.99426,3572.452734,7,3,iPhone
4231,churned,426,341,471.4335783,1971,472,0,4183.896557,2185.797215,29,19,iPhone
4232,churned,64,64,118.3084157,2240,40,0,2082.100501,1234.417889,22,16,iPhone
4233,retained,10,8,64.25432414,1685,58,97,1292.974985,883.6012195,21,21,iPhone
4234,retained,153,129,270.0456262,2069,240,12,6505.706121,717.7775522,2,1,iPhone
4235,retained,16,16,47.69179663,2661,0,0,2514.97023,788.0092511,16,10,iPhone
4236,retained,26,21,32.12362441,3031,3,36,1573.024637,985.242439,9,9,Android
4237,retained,31,31,61.64464357,2738,0,17,4015.375668,148.1512019,27,22,iPhone
4238,retained,22,17,131.0176743,1976,113,0,1839.878883,1181.799066,25,16,Android
4239,retained,81,81,204.3051096,1956,55,136,2959.115117,1984.221304,9,9,Android
4240,retained,40,35,99.13191105,3361,79,0,5238.832899,3336.033056,17,15,iPhone
4241,retained,25,20,132.9875273,2372,590,0,8016.49237,1889.341009,25,17,iPhone
4242,churned,9,9,55.03911409,2698,0,5,1894.107677,44.8616981,12,11,iPhone
4243,retained,3,3,27.08293876,2034,35,0,3973.207418,2918.137205,28,23,Android
4244,retained,28,28,45.71157305,787,11,9,2364.297167,1743.483725,11,11,iPhone
4245,retained,34,34,61.16946774,30,62,8,2884.08779,1189.137833,29,19,iPhone
4246,churned,10,8,125.1992256,3168,0,11,668.4841342,517.8328252,8,5,Android
4247,retained,129,105,421.503044,1518,0,1,3375.251774,660.0917781,27,26,Android
4248,retained,4,4,211.4649333,999,0,40,6085.075243,2914.607423,13,11,iPhone
4249,retained,32,26,130.6636108,2790,0,20,2658.017605,803.0136591,14,10,Android
4250,churned,137,116,284.2626908,1444,70,0,5355.415023,1351.915793,12,8,iPhone
4251,retained,283,227,286.5528621,924,59,51,4516.054763,3431.633371,15,10,iPhone
4252,retained,20,16,41.42422674,644,0,0,2716.742067,1592.381861,12,11,iPhone
4253,retained,163,132,496.1243416,367,181,26,2511.135468,1460.417262,13,8,Android
4254,retained,101,81,171.8010734,1837,94,0,4620.674232,1614.449956,2,0,Android
4255,retained,106,91,127.7001158,1789,54,55,4848.168925,3262.77525,10,5,Android
4256,retained,54,54,56.03603082,648,42,76,3116.087228,1373.209275,17,15,Android
4257,retained,34,27,64.88324648,1028,84,1,2359.767246,1229.824,13,13,Android
4258,retained,26,26,60.04049136,3024,347,108,867.7860486,626.0046217,14,11,iPhone
4259,retained,64,52,127.7868442,200,9,24,8033.136413,1521.466478,16,15,Android
4260,retained,37,37,373.3089863,2485,0,0,6586.946212,4094.730544,3,0,Android
4261,retained,10,8,126.1296547,2037,262,0,1862.267603,1410.369522,21,14,iPhone
4262,retained,14,12,34.40683449,2435,9,46,2018.224716,1375.792238,6,6,Android
4263,retained,136,109,135.8645476,3388,164,0,2146.272861,914.7065711,21,19,iPhone
4264,,266,213,304.5254153,2420,106,0,2152.91477,377.8917376,15,10,Android
4265,churned,31,31,117.3193897,2432,160,85,1999.546659,1016.712207,14,6,Android
4266,,32,26,34.4502227,1101,15,115,4650.263612,1740.548963,9,9,iPhone
4267,retained,60,49,112.9219582,1215,299,0,2176.021449,1540.340899,17,16,Android
4268,retained,89,72,136.8996134,1205,16,0,4473.629715,1468.921023,24,15,Android
4269,retained,16,13,126.0189222,1851,66,17,5625.349398,2369.703917,22,22,iPhone
4270,retained,311,251,642.9616075,1522,0,20,8697.477459,1366.693219,17,11,iPhone
4271,retained,79,64,163.2938673,3249,671,0,5153.391972,3009.816459,9,9,Android
4272,,45,42,116.59561,2800,27,21,6525.880844,2655.483218,27,24,iPhone
4273,retained,42,35,157.519836,2914,69,0,3933.100026,648.045934,5,4,Android
4274,retained,10,8,138.6399537,2781,0,0,6649.76394,2011.299399,25,17,iPhone
4275,retained,44,36,304.0691126,255,0,38,13217.82042,2952.000106,16,12,iPhone
4276,retained,87,70,126.5263075,2449,201,0,3994.270644,1713.483982,26,24,iPhone
4277,retained,442,356,461.4840013,1410,526,0,1986.774737,1380.756098,21,16,iPhone
4278,retained,62,62,242.7582449,2619,0,0,4720.642758,1193.979445,13,8,iPhone
4279,retained,83,67,171.9156077,1045,0,46,3008.382907,352.2301315,22,15,iPhone
4280,retained,24,21,67.44859739,2575,141,0,844.1414324,253.2999541,22,16,iPhone
4281,retained,144,115,204.6972387,688,28,72,4878.52583,1357.658346,20,18,iPhone
4282,churned,58,49,198.2863551,3272,9,0,6471.944427,4883.651033,17,11,iPhone
4283,churned,98,83,123.9988512,399,222,2,4271.882392,3034.921759,2,0,Android
4284,retained,30,26,523.5770965,1470,10,4,6493.403832,1657.420261,14,14,iPhone
4285,retained,58,58,118.8253448,2062,26,0,1587.335758,803.5370325,27,19,iPhone
4286,retained,37,32,561.8008274,634,29,0,1875.46925,721.3628211,17,14,Android
4287,,83,66,122.9037366,27,467,112,3329.573372,1352.46821,20,20,Android
4288,retained,8,8,149.6748852,2453,0,20,3871.155789,2864.343085,25,16,Android
4289,,34,27,80.26840542,1968,257,0,5098.080559,3091.354328,30,21,Android
4290,retained,5,4,24.1041508,3372,5,0,2926.849033,1231.383766,18,18,iPhone
4291,retained,42,34,257.1265053,3164,370,0,9095.504628,3622.28634,11,11,iPhone
4292,retained,34,34,123.4188558,2002,19,0,4307.485853,2538.852867,28,19,Android
4293,retained,40,32,266.3622616,1975,62,27,2988.747097,2291.064783,17,13,Android
4294,retained,106,86,130.3574152,2729,30,0,6989.828959,4134.595804,10,4,iPhone
4295,retained,189,153,196.5861555,173,48,0,1322.072469,833.2290246,12,12,iPhone
4296,retained,85,68,258.6205852,99,60,0,4930.429132,3799.579873,9,4,Android
4297,retained,21,17,89.76503824,647,141,31,3430.650565,1462.826563,24,17,iPhone
4298,,21,17,169.2669569,2673,664,0,1623.022572,1062.222251,24,20,iPhone
4299,retained,41,33,199.7045663,976,18,0,3838.985062,969.5194212,31,28,iPhone
4300,retained,203,163,369.7753916,2940,62,79,791.3269358,463.2381378,24,20,iPhone
4301,retained,4,4,133.049795,3054,106,32,3370.678963,761.137426,10,10,iPhone
4302,retained,65,52,193.1588746,2734,16,0,6746.220392,2922.821492,26,16,iPhone
4303,,44,36,315.8132923,2335,7,37,3063.77287,1036.692405,15,12,iPhone
4304,retained,3,3,158.7185714,3012,6,0,8294.668303,5810.122209,3,0,iPhone
4305,retained,3,3,69.71365408,1630,57,0,2868.202178,2134.392046,11,4,Android
4306,retained,211,170,243.4097815,2105,227,2,9156.775085,981.9472347,16,9,iPhone
4307,churned,60,56,158.4895084,1548,147,0,2170.627782,993.5934755,9,3,iPhone
4308,retained,59,59,174.9060863,3372,164,97,5077.417047,4022.58987,21,13,Android
4309,retained,10,9,177.8872422,1926,60,0,10387.64213,6190.587432,2,0,Android
4310,retained,40,38,68.92480036,212,254,45,2144.277626,1461.669579,28,25,Android
4311,retained,58,46,106.6730414,3275,419,178,3484.235072,2254.823868,27,19,Android
4312,retained,26,23,31.6725384,1328,30,9,3383.839721,2062.622911,15,12,Android
4313,retained,13,11,28.05496144,928,20,93,1212.577452,936.9446634,24,22,iPhone
4314,churned,30,24,69.47060079,2256,36,21,2350.718598,1544.926923,10,9,iPhone
4315,churned,142,114,194.4911176,560,37,31,2296.024495,1333.394077,5,3,Android
4316,retained,35,28,162.5804881,2765,194,46,2031.254968,1398.180389,12,12,Android
4317,retained,21,21,171.1597677,3348,0,50,3983.743197,2326.835254,14,7,iPhone
4318,retained,148,120,159.9613083,1558,110,55,3333.495661,2049.738528,13,6,Android
4319,retained,14,11,49.26425626,1493,362,97,5309.33463,1470.152515,19,18,iPhone
4320,,4,4,229.0003319,2198,0,123,5766.56835,4699.438474,9,6,Android
4321,retained,76,62,77.01228877,3294,101,29,5618.891408,3550.041787,27,25,iPhone
4322,retained,54,44,592.2741938,3172,99,0,2024.722859,1318.386281,26,19,Android
4323,,133,108,133.9551812,913,61,0,3600.628919,921.0972686,1,0,iPhone
4324,retained,61,49,115.414314,3050,32,0,3217.548618,1299.582672,3,3,iPhone
4325,retained,17,17,28.09465357,3296,157,0,2854.285984,1465.470384,12,10,iPhone
4326,retained,72,71,198.622852,1661,0,56,6240.309909,2233.000232,24,20,iPhone
4327,retained,122,109,132.1488841,2877,0,22,2877.109605,934.9082859,30,27,iPhone
4328,retained,109,88,186.6796989,2665,0,78,7730.076681,3696.605294,5,2,Android
4329,churned,212,175,219.8731502,1369,141,0,2870.712269,1891.669683,7,3,iPhone
4330,retained,3,2,79.90941765,3453,33,11,2442.778501,1418.994551,5,5,Android
4331,retained,52,42,356.7277946,1540,96,148,5615.701648,911.5603641,18,14,Android
4332,retained,113,101,398.6565826,1251,0,0,8015.408745,741.2140055,29,21,Android
4333,retained,138,111,165.645971,2157,53,0,1489.063996,581.9586988,24,18,iPhone
4334,retained,75,75,92.54182883,887,18,0,3145.036248,2607.212262,16,16,iPhone
4335,retained,184,147,315.5688666,2549,83,0,3056.080917,328.7069318,26,23,iPhone
4336,retained,32,32,54.52638519,161,19,0,8802.935629,6846.9597,22,19,iPhone
4337,retained,92,73,92.57767897,486,68,67,2552.259276,1330.288302,27,17,Android
4338,retained,166,157,166.6499663,392,18,0,10730.53553,3438.011387,28,21,Android
4339,retained,68,55,80.64206668,1260,200,0,4375.958827,594.685245,0,0,iPhone
4340,retained,61,51,247.7960054,1349,336,163,2946.286817,2396.635762,28,20,iPhone
4341,retained,131,106,167.0658312,187,94,0,1868.500805,956.8151102,17,10,Android
4342,retained,91,74,281.3211722,2424,232,0,1636.240771,685.5556827,11,11,iPhone
4343,retained,18,16,153.8097483,219,91,0,7478.452947,1098.42993,17,11,Android
4344,retained,3,3,15.79559816,2087,0,0,1700.155632,898.529475,17,13,iPhone
4345,,31,31,92.50602263,404,11,0,290.1198107,207.9359041,15,9,iPhone
4346,retained,134,134,185.3936024,143,42,0,4613.241437,3401.198494,7,1,Android
4347,retained,46,37,58.36911314,3413,87,15,6632.519242,3700.966156,13,13,iPhone
4348,retained,24,21,45.72039956,276,369,11,1231.506132,967.4681034,27,25,Android
4349,retained,31,25,85.50186752,988,238,18,8335.414781,4525.208874,24,16,iPhone
4350,retained,130,108,211.1088342,917,18,0,3741.702593,2143.6491,2,0,Android
4351,retained,141,135,265.880252,1083,0,0,2903.820016,2355.765404,16,15,iPhone
4352,retained,41,33,194.7460628,1561,186,18,1889.771011,65.42756099,15,8,Android
4353,retained,125,100,129.1408629,856,24,11,1591.731195,802.2992506,13,7,iPhone
4354,churned,2,2,17.65711164,2804,43,28,1994.584636,1608.155774,17,11,Android
4355,retained,29,23,126.255973,832,9,0,974.9120158,220.3190661,16,15,Android
4356,retained,7,5,62.9472333,2278,309,16,1751.217403,1260.184059,25,19,iPhone
4357,retained,55,46,132.9212773,2178,148,13,2304.292937,1634.066648,25,20,iPhone
4358,retained,5,5,101.4119493,2432,304,0,3273.005311,2674.84902,23,23,Android
4359,retained,26,21,303.8720229,1206,0,0,2259.499418,1265.635569,21,20,iPhone
4360,retained,8,7,104.3774645,2400,6,0,4147.764107,734.9226712,18,11,iPhone
4361,retained,5,4,266.8704908,871,37,66,3256.584466,2334.89626,12,7,Android
4362,churned,0,0,1.362128827,1123,166,0,3534.505254,977.6263553,7,7,iPhone
4363,retained,100,80,202.5541988,2922,315,28,2427.857748,1119.935305,25,24,iPhone
4364,retained,19,19,329.2124341,653,0,0,2200.856403,1740.556265,21,19,Android
4365,churned,126,102,234.0111779,682,72,0,251.8725235,163.7625876,26,18,Android
4366,retained,156,130,251.5701667,1796,91,3,2381.432743,1136.698189,18,17,iPhone
4367,retained,10,8,24.03629746,1437,7,0,4036.058505,2280.208594,31,26,iPhone
4368,churned,67,54,90.66742178,2082,0,3,3284.959128,2080.924093,3,3,iPhone
4369,retained,160,129,222.6110693,1668,46,7,1270.162928,1048.809176,30,23,iPhone
4370,retained,38,32,148.6543166,1987,354,125,5531.667848,607.8886763,4,2,Android
4371,retained,137,110,143.5123725,3011,20,0,4562.83126,2336.765432,26,16,Android
4372,retained,84,67,301.7464135,2400,0,0,2385.205578,1670.462449,31,25,Android
4373,retained,70,56,104.2167495,961,157,9,7879.594425,3904.275545,9,4,Android
4374,retained,32,32,50.24402428,3230,0,0,4961.513188,1590.510723,7,2,iPhone
4375,retained,101,81,120.9820106,872,168,0,7465.514572,1885.039569,21,12,Android
4376,retained,91,74,170.5011461,2724,82,61,2658.946938,1851.664185,31,26,Android
4377,retained,50,41,255.3026291,2247,54,0,4202.888718,2262.751446,12,5,iPhone
4378,retained,130,105,349.8969906,2627,221,53,2039.671243,1397.330098,28,23,Android
4379,retained,26,21,147.6316813,271,92,0,2265.254796,1760.744804,29,27,iPhone
4380,retained,21,20,302.6723245,2395,0,28,4563.122018,2321.105871,23,18,Android
4381,retained,85,73,135.856749,2662,0,0,4158.641581,2492.857895,19,16,iPhone
4382,retained,141,118,217.7351307,2674,108,0,1836.478577,884.1703168,23,18,iPhone
4383,retained,105,85,175.0548716,2985,0,1,4525.311096,1094.008588,4,4,iPhone
4384,retained,121,97,152.1913651,828,593,76,11708.80816,2772.4717,22,19,iPhone
4385,retained,140,113,163.2923544,2455,236,0,7761.660627,4841.991221,25,19,Android
4386,churned,220,176,372.7732059,738,232,62,423.1867054,180.7605586,26,21,Android
4387,retained,109,96,277.3266988,2168,94,73,5619.61608,1515.883754,24,22,iPhone
4388,retained,22,22,190.4545299,2275,0,213,2148.382542,371.6607829,20,16,Android
4389,retained,14,13,172.7448124,1537,169,131,1445.868811,965.3459246,23,18,iPhone
4390,,117,117,159.4868011,102,227,0,2307.256906,829.4285868,25,24,Android
4391,retained,31,25,252.8455529,2079,54,0,5452.570983,1208.38124,22,20,Android
4392,retained,70,57,127.5629815,1684,634,0,11566.09848,593.6620021,12,12,Android
4393,retained,37,30,179.307955,2372,0,0,3399.014025,746.014455,27,20,iPhone
4394,retained,13,10,101.6842499,1154,0,0,3045.317595,310.1652272,2,0,iPhone
4395,retained,31,25,79.75850103,3102,208,0,2722.093217,2098.643414,25,23,iPhone
4396,retained,39,32,83.98005664,1352,44,77,2424.794519,1844.561527,26,20,iPhone
4397,retained,119,96,154.6793,2997,489,0,6858.451613,4270.079219,30,19,iPhone
4398,retained,121,99,232.9210667,2817,0,3,2386.402503,1291.784613,11,10,iPhone
4399,churned,7,7,30.43563988,94,0,15,1799.341831,792.7935768,1,0,Android
4400,retained,215,172,313.2374847,2435,108,0,1377.831674,617.0699841,21,18,Android
4401,retained,86,69,253.8665175,349,32,88,5407.12591,3272.381897,24,17,iPhone
4402,,269,216,516.5795791,3194,134,8,6496.21933,1788.859512,20,16,iPhone
4403,retained,170,136,205.2612448,1743,78,0,3300.450842,2492.107386,24,20,iPhone
4404,retained,17,17,83.63527607,2217,0,41,3691.114221,1975.518213,10,8,Android
4405,retained,56,45,265.4078089,1040,9,0,2451.208318,1548.982692,27,21,iPhone
4406,churned,371,301,456.0565469,1975,505,14,1862.410649,963.3273711,16,11,iPhone
4407,retained,45,36,316.7491438,1559,26,24,5009.274983,953.938988,21,21,iPhone
4408,retained,38,37,107.1474695,2518,230,87,1926.45913,1006.114336,18,17,Android
4409,retained,56,45,136.3202842,749,24,8,4113.640317,807.141688,26,20,iPhone
4410,retained,167,135,181.8474986,3257,55,2,2252.547632,1713.278455,10,10,Android
4411,retained,4,4,61.30129854,370,261,10,3276.272453,2066.439798,0,0,iPhone
4412,retained,2,2,162.8837678,1339,0,47,3149.009037,2321.319316,28,27,iPhone
4413,retained,108,87,142.4253511,399,0,28,2622.812612,972.4032288,8,2,Android
4414,churned,97,90,178.2810079,2838,0,0,2983.056123,651.0524393,6,1,iPhone
4415,retained,204,164,226.1828068,354,513,1,2560.610698,1572.032258,31,20,iPhone
4416,retained,72,58,87.68352366,3314,82,13,2713.845302,1304.873864,4,2,iPhone
4417,retained,60,50,91.62146151,577,277,49,785.360706,261.006048,13,10,Android
4418,churned,64,64,145.6459327,2818,45,0,5736.949134,2206.87145,3,2,Android
