VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,09/26/2017 5:10:54 PM,09/26/2017 5:28:43 PM,1,1.92,1,N,236,162,1,12.5,1,0.5,2.86,0,0.3,17.16
2,4/12/2017 12:36,4/12/2017 12:55,1,1.28,1,N,170,161,1,13,0,0.5,2.76,0,0.3,16.56
2,10/18/2017 7:23:57 PM,10/18/2017 7:32:05 PM,2,1.32,1,N,158,113,1,7,1,0.5,1,0,0.3,9.8
2,9/1/2017 10:21,9/1/2017 10:31,5,1.27,1,N,100,161,1,8,0,0.5,2.2,0,0.3,11
2,1/9/2017 10:23,1/9/2017 10:47,1,2.14,1,N,170,68,2,15.5,0,0.5,0,0,0.3,16.3
2,1/11/2017 14:36,1/11/2017 14:45,1,1.95,1,N,231,113,1,8.5,0,0.5,1.08,0,0.3,10.38
2,04/29/2017 1:30:40 PM,04/29/2017 1:39:44 PM,1,1.24,1,N,161,237,1,7.5,0,0.5,1.66,0,0.3,9.96
2,03/26/2017 1:00:44 PM,03/26/2017 1:22:09 PM,1,3.72,1,N,163,75,1,16.5,0,0.5,3.46,0,0.3,20.76
1,6/1/2017 8:36,6/1/2017 8:48,1,1.8,1,N,161,234,1,9.5,0,0.5,10,0,0.3,20.3
2,6/1/2017 9:52,6/1/2017 10:01,1,1.26,1,N,236,263,2,7.5,0,0.5,0,0,0.3,8.3
2,02/25/2017 11:58:27 AM,02/25/2017 12:06:46 PM,1,1.5,1,N,233,107,2,7.5,0,0.5,0,0,0.3,8.3
2,9/7/2017 0:07,9/7/2017 0:18,1,2.52,1,N,186,79,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,12/14/2017 8:29:53 AM,12/14/2017 8:31:51 AM,1,0.35,1,N,231,231,1,3.5,0,0.5,0.86,0,0.3,5.16
2,06/29/2017 9:29:51 PM,06/29/2017 9:44:31 PM,1,3.33,1,N,142,41,1,13,0.5,0.5,3.58,0,0.3,17.88
2,9/8/2017 23:10,9/8/2017 23:14,5,0.82,1,N,125,249,2,4.5,0.5,0.5,0,0,0.3,5.8
2,09/29/2017 6:30:45 AM,09/29/2017 6:35:36 AM,1,0.43,1,N,141,237,1,5,0,0.5,1.16,0,0.3,6.96
1,5/11/2017 22:31,5/11/2017 22:45,2,2.7,1,N,163,79,1,12,0.5,0.5,2.65,0,0.3,15.95
2,04/28/2017 9:26:33 AM,04/28/2017 9:46:23 AM,1,1.8,1,N,186,162,1,13.5,0,0.5,2.86,0,0.3,17.16
2,10/17/2017 8:51:54 AM,10/17/2017 9:03:22 AM,2,1.13,1,N,68,234,2,8.5,0,0.5,0,0,0.3,9.3
2,10/14/2017 5:31:15 PM,10/14/2017 5:33:22 PM,1,0.63,1,N,74,75,2,4,0,0.5,0,0,0.3,4.8
1,9/7/2017 8:42,9/7/2017 8:54,1,2.4,1,N,13,45,1,11,0,0.5,1.6,0,0.3,13.4
2,1/11/2017 21:02,1/11/2017 21:13,1,2.69,1,N,230,238,1,11,0.5,0.5,1,0,0.3,13.3
1,9/8/2017 20:54,9/8/2017 20:57,1,0.4,1,N,233,137,1,4,0.5,0.5,1,0,0.3,6.3
2,01/14/2017 6:37:42 PM,01/14/2017 6:51:22 PM,5,2.39,1,N,239,141,1,11,0,0.5,2.95,0,0.3,14.75
2,04/25/2017 2:08:56 PM,04/25/2017 2:13:37 PM,1,0.7,1,N,249,158,1,5,0,0.5,1.16,0,0.3,6.96
2,04/13/2017 11:08:29 PM,04/13/2017 11:32:21 PM,1,12.2,1,N,132,117,1,34.5,0.5,0.5,9.49,2.16,0.3,47.45
1,04/28/2017 5:42:39 PM,04/28/2017 6:14:06 PM,1,2.7,1,N,186,239,2,20,1,0.5,0,0,0.3,21.8
1,1/10/2017 9:02,1/10/2017 9:09,1,1.6,1,N,140,262,1,7,0,0.5,1.55,0,0.3,9.35
1,05/28/2017 4:18:32 AM,05/28/2017 4:29:21 AM,1,2.2,1,N,79,87,1,10,0.5,0.5,2.25,0,0.3,13.55
1,10/15/2017 12:23:41 AM,10/15/2017 12:37:41 AM,3,1.8,1,N,148,249,1,10.5,0.5,0.5,1,0,0.3,12.8
1,09/22/2017 1:12:23 AM,09/22/2017 1:20:24 AM,1,1.1,1,N,230,229,2,7,0.5,0.5,0,0,0.3,8.3
2,10/29/2017 9:07:07 AM,10/29/2017 9:17:06 AM,1,2.07,1,N,161,50,1,9,0,0.5,2,0,0.3,11.8
1,01/25/2017 6:13:39 AM,01/25/2017 6:17:02 AM,1,0.8,1,N,161,164,2,4.5,0,0.5,0,0,0.3,5.3
1,12/4/2017 9:01,12/4/2017 9:18,1,3.2,1,N,50,231,1,14,0,0.5,1,0,0.3,15.8
2,11/4/2017 9:05,11/4/2017 9:23,1,2.46,1,N,249,163,1,13,0,0.5,2,0,0.3,15.8
1,11/30/2017 1:55:24 PM,11/30/2017 2:31:25 PM,1,14.1,1,N,262,14,2,42,0,0.5,0,0,0.3,42.8
1,1/12/2017 21:19,1/12/2017 21:40,1,7.3,1,N,231,262,2,23.5,0.5,0.5,0,0,0.3,24.8
1,12/6/2017 9:44,12/6/2017 9:55,1,0.9,1,N,137,233,1,8.5,0,0.5,1.85,0,0.3,11.15
2,05/24/2017 9:39:44 PM,05/24/2017 9:47:54 PM,1,1.49,1,N,48,170,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,05/18/2017 8:13:36 PM,05/18/2017 8:18:44 PM,1,0.84,1,N,170,234,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,04/26/2017 12:28:39 PM,04/26/2017 12:56:49 PM,1,3.1,1,N,90,142,2,18.5,0,0.5,0,0,0.3,19.3
2,04/27/2017 3:06:33 PM,04/27/2017 3:39:03 PM,6,2.33,1,N,141,238,2,19.5,0,0.5,0,0,0.3,20.3
1,11/26/2017 3:09:10 PM,11/26/2017 3:25:52 PM,1,2.7,1,N,161,114,1,13,0,0.5,1,0,0.3,14.8
2,7/1/2017 6:44,7/1/2017 6:49,1,1.5,1,N,137,230,1,6.5,0,0.5,1.46,0,0.3,8.76
2,5/10/2017 17:29,5/10/2017 18:21,2,9.98,1,N,138,239,2,36.5,1,0.5,0,5.76,0.3,44.06
1,01/30/2017 9:23:33 AM,01/30/2017 9:45:59 AM,1,3.1,1,N,170,233,1,16,0,0.5,3.2,0,0.3,20
2,11/17/2017 1:52:25 PM,11/17/2017 1:57:49 PM,1,1.09,1,N,41,166,2,5.5,0,0.5,0,0,0.3,6.3
2,10/28/2017 11:09:15 PM,10/28/2017 11:22:58 PM,1,1.3,1,N,141,141,2,10,0.5,0.5,0,0,0.3,11.3
1,11/8/2017 14:17,11/8/2017 14:29,1,0.7,1,N,141,236,1,8.5,0,0.5,1.25,0,0.3,10.55
1,12/5/2017 7:49,12/5/2017 7:59,1,1.3,1,N,186,161,1,8,0,0.5,1.75,0,0.3,10.55
2,05/17/2017 8:01:38 PM,05/17/2017 8:23:48 PM,1,5.43,1,N,113,239,2,20,0.5,0.5,0,0,0.3,21.3
1,2/11/2017 23:42,2/11/2017 23:55,6,1.8,1,N,90,48,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,12/12/2017 12:57,12/12/2017 13:14,5,6.64,1,N,138,74,1,21,0,0.5,5.51,5.76,0.3,33.07
1,07/25/2017 4:05:47 PM,07/25/2017 4:27:17 PM,1,7.9,1,N,138,170,1,24.5,1,0.5,8,5.76,0.3,40.06
2,01/19/2017 10:08:05 PM,01/19/2017 10:19:36 PM,5,2.5,1,N,61,37,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,1/5/2017 21:04,1/5/2017 21:12,2,1.61,1,N,142,43,1,8,0.5,0.5,1.86,0,0.3,11.16
1,03/30/2017 4:25:10 AM,03/30/2017 4:42:13 AM,1,8.4,1,N,137,138,1,25.5,0.5,0.5,6.5,5.76,0.3,39.06
2,12/9/2017 11:56,12/9/2017 11:58,1,0.02,2,N,186,186,1,52,0,0.5,11.71,5.76,0.3,70.27
1,10/30/2017 6:49:31 PM,10/30/2017 7:06:25 PM,1,2.5,1,N,48,236,1,13,1,0.5,2.95,0,0.3,17.75
1,01/14/2017 9:00:51 PM,01/14/2017 9:15:21 PM,2,3.2,1,N,68,141,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,12/6/2017 21:54,12/6/2017 22:14,1,3.41,1,N,239,90,1,15,0.5,0.5,1.63,0,0.3,17.93
2,10/12/2017 16:00,10/12/2017 16:17,1,1.94,1,N,186,125,2,12.5,1,0.5,0,0,0.3,14.3
2,03/28/2017 10:10:59 AM,03/28/2017 10:25:04 AM,1,4.32,1,N,92,121,1,15,0,0.5,3.16,0,0.3,18.96
1,9/7/2017 7:19,9/7/2017 7:26,1,0.9,1,N,236,236,2,6.5,0,0.5,0,0,0.3,7.3
1,2/4/2017 21:26,2/4/2017 21:50,1,8.4,1,N,164,244,1,26.5,0.5,0.5,6.95,0,0.3,34.75
2,05/20/2017 2:57:01 AM,05/20/2017 3:11:37 AM,2,4.03,1,N,79,80,1,15.5,0.5,0.5,3.36,0,0.3,20.16
1,05/31/2017 8:55:43 PM,05/31/2017 9:11:49 PM,2,2.7,1,N,263,161,1,13,0.5,0.5,3.55,0,0.3,17.85
2,8/1/2017 12:58,8/1/2017 13:05,1,1.09,1,N,239,238,2,6.5,0,0.5,0,0,0.3,7.3
1,09/18/2017 4:41:30 PM,09/18/2017 4:51:31 PM,1,1.6,1,N,125,186,1,9,1,0.5,2.15,0,0.3,12.95
2,8/9/2017 23:42,8/9/2017 23:51,5,3.47,1,N,143,166,1,12,0.5,0.5,2.66,0,0.3,15.96
2,1/11/2017 9:43,1/11/2017 9:55,1,1.07,1,N,151,41,1,9.5,0,0.5,3.09,0,0.3,13.39
2,04/30/2017 4:14:54 PM,04/30/2017 4:37:22 PM,2,2.82,1,N,43,186,2,16,0,0.5,0,0,0.3,16.8
2,09/24/2017 10:50:27 AM,09/24/2017 10:54:46 AM,6,1.58,1,N,74,236,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/11/2017 20:10,3/11/2017 20:17,1,1.01,1,N,229,161,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,09/29/2017 1:00:41 PM,09/29/2017 1:06:40 PM,1,0.7,1,N,140,262,1,5.5,0,0.5,1,0,0.3,7.3
1,7/2/2017 23:43,7/2/2017 23:57,2,5.9,1,N,132,216,2,19,0.5,0.5,0,0,0.3,20.3
2,4/6/2017 12:50,4/6/2017 12:52,1,0.25,1,N,90,68,3,-3.5,0,-0.5,0,0,-0.3,-4.3
2,05/23/2017 9:08:18 AM,05/23/2017 9:15:12 AM,3,1.2,1,N,236,262,2,6.5,0,0.5,0,0,0.3,7.3
1,11/8/2017 19:03,11/8/2017 19:25,1,2.9,1,N,230,249,1,15.5,1,0.5,4.3,0,0.3,21.6
2,7/4/2017 22:08,7/4/2017 22:13,1,1.14,1,N,161,48,2,5.5,0.5,0.5,0,0,0.3,6.8
2,02/16/2017 10:00:41 PM,02/16/2017 10:21:10 PM,5,5.57,1,N,246,80,1,20,0.5,0.5,4.26,0,0.3,25.56
2,09/24/2017 3:19:28 PM,09/24/2017 3:56:30 PM,1,10.2,1,N,138,229,1,32,0,0.5,7.71,5.76,0.3,46.27
1,06/29/2017 5:31:31 PM,06/29/2017 6:16:10 PM,1,9,1,N,234,138,1,36,1,0.5,13.05,5.76,0.3,56.61
2,4/6/2017 14:14,4/6/2017 14:19,1,0.85,1,N,166,151,2,5.5,0,0.5,0,0,0.3,6.3
1,5/3/2017 20:23,5/3/2017 20:49,1,2.4,1,N,234,232,1,16.5,0.5,0.5,1,0,0.3,18.8
2,2/11/2017 7:27,2/11/2017 7:55,1,16.51,2,N,132,137,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11/13/2017 1:09:58 PM,11/13/2017 1:23:27 PM,1,0.9,1,N,246,100,1,9.5,0,0.5,1,0,0.3,11.3
1,07/25/2017 7:45:07 AM,07/25/2017 7:54:34 AM,1,0.6,1,N,237,161,1,7.5,0,0.5,2.05,0,0.3,10.35
2,3/5/2017 17:24,3/5/2017 17:41,1,1.59,1,N,186,233,2,12,0,0.5,0,0,0.3,12.8
2,01/26/2017 11:11:11 PM,01/26/2017 11:18:29 PM,1,1.42,1,N,68,125,1,7,0.5,0.5,1.5,0,0.3,9.8
2,01/13/2017 5:51:33 PM,01/13/2017 5:59:36 PM,6,0.83,1,N,236,262,2,6.5,1,0.5,0,0,0.3,8.3
2,11/18/2017 9:42:31 AM,11/18/2017 9:57:03 AM,4,3.15,1,N,186,141,1,13,0,0.5,2.76,0,0.3,16.56
1,1/2/2017 23:08,1/2/2017 23:13,4,1.1,1,N,163,230,2,6,0.5,0.5,0,0,0.3,7.3
1,5/8/2017 21:01,5/8/2017 21:17,2,3.2,1,N,186,239,1,13.5,0.5,0.5,2.95,0,0.3,17.75
2,06/21/2017 1:31:02 PM,06/21/2017 1:57:15 PM,2,2.12,1,N,263,162,1,16.5,0,0.5,3.46,0,0.3,20.76
2,10/8/2017 17:02,10/8/2017 17:35,2,5.96,1,N,249,33,2,23.5,0,0.5,0,0,0.3,24.3
2,2/7/2017 19:40,2/7/2017 19:48,1,0.9,1,N,142,237,1,7,1,0.5,1.76,0,0.3,10.56
2,4/2/2017 1:42,4/2/2017 2:00,1,5.33,1,N,114,143,1,18.5,0.5,0.5,3.96,0,0.3,23.76
1,3/1/2017 8:39,3/1/2017 8:57,1,2.4,1,N,143,162,2,13.5,0,0.5,0,0,0.3,14.3
2,4/8/2017 18:17,4/8/2017 18:26,2,1.52,1,N,114,231,1,8,0,0.5,1.76,0,0.3,10.56
2,7/8/2017 19:07,7/8/2017 19:28,2,3.73,1,N,114,49,1,16.5,0,0.5,4.32,0,0.3,21.62
2,08/20/2017 9:27:14 PM,08/20/2017 9:34:17 PM,5,1.61,1,N,163,164,2,7.5,0.5,0.5,0,0,0.3,8.8
1,07/24/2017 9:34:19 PM,07/24/2017 9:43:02 PM,1,2.8,1,N,13,40,1,10.5,0.5,0.5,3.5,5.76,0.3,21.06
2,09/19/2017 11:02:22 AM,09/19/2017 11:10:59 AM,5,1.45,1,N,43,239,1,8,0,0.5,4,0,0.3,12.8
1,2/7/2017 11:56,2/7/2017 11:57,1,0.1,1,N,236,236,1,3,0,0.5,0.75,0,0.3,4.55
1,01/23/2017 12:46:42 PM,01/23/2017 12:53:24 PM,1,0.5,1,N,239,142,1,6,0,0.5,1.35,0,0.3,8.15
2,09/19/2017 1:16:13 PM,09/20/2017 12:36:12 PM,1,0.62,1,N,143,239,2,5.5,0,0.5,0,0,0.3,6.3
2,01/17/2017 8:05:55 PM,01/17/2017 8:11:25 PM,1,1.16,1,N,144,249,1,6,0.5,0.5,1.46,0,0.3,8.76
2,01/25/2017 7:29:14 PM,01/25/2017 7:38:12 PM,3,0.98,1,N,75,162,1,7,1,0.5,1.2,0,0.3,10
1,6/8/2017 18:35,6/8/2017 18:44,1,1,1,N,162,170,1,8,1,0.5,1.95,0,0.3,11.75
2,1/5/2017 8:20,1/5/2017 8:27,1,1.42,1,N,151,152,2,7,0,0.5,0,0,0.3,7.8
2,11/5/2017 20:00,11/5/2017 20:10,1,1.79,1,N,100,50,2,8.5,0.5,0.5,0,0,0.3,9.8
1,11/18/2017 9:19:26 PM,11/18/2017 9:48:34 PM,1,6.6,1,N,249,43,2,24.5,0.5,0.5,0,0,0.3,25.8
1,11/29/2017 12:32:26 AM,11/29/2017 12:34:49 AM,1,0.3,1,N,249,249,2,3.5,0.5,0.5,0,0,0.3,4.8
1,10/1/2017 17:46,10/1/2017 17:53,1,1,1,N,233,162,1,6.5,0,0.5,1.46,0,0.3,8.76
1,07/21/2017 10:10:54 PM,07/21/2017 10:21:44 PM,1,1.1,1,N,114,249,1,8,0.5,0.5,2.3,0,0.3,11.6
1,11/18/2017 5:51:36 PM,11/18/2017 6:33:28 PM,3,3.4,1,N,246,229,2,25,0,0.5,0,0,0.3,25.8
1,06/20/2017 12:06:25 AM,06/20/2017 12:20:02 AM,1,2.2,1,N,249,137,1,11,0.5,0.5,1,0,0.3,13.3
2,1/6/2017 13:18,1/6/2017 13:36,2,1.82,1,N,186,162,1,12.5,0,0.5,2.66,0,0.3,15.96
2,9/2/2017 23:07,9/2/2017 23:29,1,7.6,1,N,148,41,1,24,0.5,0.5,5.06,0,0.3,30.36
1,05/23/2017 4:31:02 PM,05/23/2017 4:41:00 PM,1,1.6,1,N,164,114,1,8.5,1,0.5,2.05,0,0.3,12.35
2,4/6/2017 10:50,4/6/2017 10:55,1,0.5,1,N,230,100,2,5,0,0.5,0,0,0.3,5.8
1,1/1/2017 0:26,1/1/2017 0:36,1,0.9,1,N,234,164,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,1/9/2017 0:04,1/9/2017 0:38,1,20.75,2,N,132,238,1,52,0,0.5,11.67,5.54,0.3,70.01
1,05/31/2017 6:41:03 PM,05/31/2017 6:47:22 PM,1,0.7,1,N,100,230,1,6,1,0.5,1.55,0,0.3,9.35
2,5/6/2017 8:05,5/6/2017 8:20,1,7.21,1,N,138,130,2,21.5,0,0.5,0,0,0.3,22.3
2,12/20/2017 8:55:06 AM,12/20/2017 8:58:07 AM,5,0.37,1,N,237,141,1,4,0,0.5,1.2,0,0.3,6
1,01/18/2017 10:41:30 AM,01/18/2017 10:58:04 AM,1,2.1,1,N,186,144,2,12,0,0.5,0,0,0.3,12.8
2,02/19/2017 1:35:06 AM,02/19/2017 1:47:01 AM,2,3.1,1,N,249,143,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,8/8/2017 23:28,8/8/2017 23:29,2,0.01,1,N,132,132,2,2.5,0.5,0.5,0,0,0.3,3.8
2,03/15/2017 1:48:18 PM,03/15/2017 2:11:26 PM,1,2.72,1,N,236,166,1,15.5,0,0.5,2,0,0.3,18.3
1,06/16/2017 8:09:13 AM,06/16/2017 8:28:11 AM,1,2.6,1,N,238,141,1,14,0,0.5,2,0,0.3,16.8
2,12/14/2017 9:22:55 PM,12/14/2017 10:03:59 PM,1,12.46,1,N,161,138,1,40.5,0.5,0.5,11.89,5.76,0.3,59.45
1,03/26/2017 1:30:24 AM,03/26/2017 1:32:45 AM,1,0.4,1,N,164,170,2,4,0.5,0.5,0,0,0.3,5.3
1,7/9/2017 5:20,7/9/2017 5:37,1,5,1,N,50,179,1,17,0.5,0.5,2,0,0.3,20.3
1,9/2/2017 18:31,9/2/2017 18:42,1,1.8,1,N,246,230,2,9.5,0,0.5,0,0,0.3,10.3
1,6/7/2017 16:49,6/7/2017 16:57,1,1.4,1,N,40,181,1,7.5,1,0.5,2.3,0,0.3,11.6
2,9/5/2017 8:40,9/5/2017 8:54,2,1.79,1,N,140,233,1,10.5,0,0.5,2.82,0,0.3,14.12
1,8/5/2017 21:57,8/5/2017 22:06,1,0.8,1,N,79,148,2,7.5,0.5,0.5,0,0,0.3,8.8
2,03/28/2017 8:45:12 PM,03/28/2017 8:47:31 PM,1,0.82,1,N,141,141,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/24/2017 5:54:30 PM,08/24/2017 6:04:33 PM,1,1.56,1,N,238,142,1,9,1,0.5,2.16,0,0.3,12.96
2,07/22/2017 3:59:17 PM,07/22/2017 4:10:22 PM,6,1.35,1,N,113,164,1,9,0,0.5,1.96,0,0.3,11.76
2,04/17/2017 10:11:16 AM,04/17/2017 10:27:58 AM,1,2.68,1,N,48,249,1,12.5,0,0.5,0,0,0.3,13.3
1,02/28/2017 4:52:39 PM,02/28/2017 5:10:23 PM,1,2.4,1,N,237,100,2,13.5,1,0.5,0,0,0.3,15.3
1,05/19/2017 3:38:47 PM,05/19/2017 3:52:55 PM,1,1.9,1,N,162,236,1,10.5,0,0.5,0.57,0,0.3,11.87
1,01/25/2017 7:46:51 PM,01/25/2017 7:55:22 PM,1,0.6,1,N,163,162,1,6.5,1,0.5,2.05,0,0.3,10.35
2,07/25/2017 2:49:02 PM,07/25/2017 3:03:34 PM,6,1.6,1,N,236,161,1,10.5,0,0.5,2.26,0,0.3,13.56
2,05/23/2017 2:21:21 PM,05/23/2017 2:42:13 PM,1,2.68,1,N,100,239,1,14.5,0,0.5,3,0,0.3,18.3
2,6/11/2017 10:25,6/11/2017 10:29,1,0.73,1,N,140,262,1,5,0,0.5,1,0,0.3,6.8
1,04/20/2017 9:53:10 AM,04/20/2017 10:33:01 AM,1,4.6,1,N,13,186,3,26,0,0.5,0,0,0.3,26.8
2,01/19/2017 11:24:04 PM,01/20/2017 12:03:23 AM,1,8.29,1,N,48,181,1,31,0.5,0.5,6.46,0,0.3,38.76
1,11/29/2017 5:49:17 AM,11/29/2017 5:51:00 AM,1,0.5,1,N,246,246,2,3.5,0,0.5,0,0,0.3,4.3
1,12/3/2017 17:12,12/3/2017 17:15,2,0.5,1,N,230,186,2,4,0,0.5,0,0,0.3,4.8
1,4/11/2017 20:11,4/11/2017 20:15,1,0.7,1,N,166,24,1,5,0.5,0.5,1.25,0,0.3,7.55
1,3/10/2017 4:29,3/10/2017 4:54,1,15.9,2,N,234,132,1,52,0,0.5,0,5.54,0.3,58.34
2,4/11/2017 7:06,4/11/2017 7:13,1,1.37,1,N,237,236,2,7,0,0.5,0,0,0.3,7.8
2,11/28/2017 6:27:20 PM,11/28/2017 6:45:52 PM,1,1.09,1,N,229,163,2,11.5,1,0.5,0,0,0.3,13.3
2,08/22/2017 11:27:40 PM,08/22/2017 11:57:27 PM,3,10.31,1,N,132,61,2,32,0.5,0.5,0,0,0.3,33.3
2,3/2/2017 23:43,3/2/2017 23:54,1,2.96,1,N,148,255,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,6/2/2017 14:59,6/2/2017 15:32,1,3,1,N,170,239,2,20,0,0.5,0,0,0.3,20.8
2,05/25/2017 1:40:20 PM,05/25/2017 1:50:05 PM,5,0.76,1,N,164,161,1,7.5,0,0.5,1.66,0,0.3,9.96
2,11/7/2017 21:29,11/7/2017 21:37,1,1.65,1,N,186,48,1,8,0.5,0.5,1.86,0,0.3,11.16
2,10/18/2017 11:16:42 PM,10/18/2017 11:20:41 PM,1,0.73,1,N,211,148,1,5,0.5,0.5,1,0,0.3,7.3
2,12/1/2017 22:44,12/1/2017 22:48,5,0.73,1,N,140,140,1,5,0.5,0.5,1,0,0.3,7.3
1,03/16/2017 12:14:51 PM,03/16/2017 12:52:36 PM,1,17.5,3,N,164,1,1,69.5,0,0,21.3,15.5,0.3,106.6
2,12/3/2017 14:52,12/3/2017 15:04,5,1.29,1,N,79,107,1,9.5,0,0.5,2.06,0,0.3,12.36
2,03/22/2017 2:02:09 PM,03/22/2017 2:13:26 PM,1,1.04,1,N,107,90,2,8.5,0,0.5,0,0,0.3,9.3
2,04/23/2017 6:15:52 PM,04/23/2017 6:21:22 PM,1,0.82,1,N,48,142,2,5.5,0,0.5,0,0,0.3,6.3
2,6/8/2017 6:34,6/8/2017 6:51,1,3.16,1,N,151,244,1,14.5,0,0.5,3,0,0.3,18.3
2,5/7/2017 5:25,5/7/2017 5:45,2,6.62,1,N,107,152,2,21,0.5,0.5,0,0,0.3,22.3
2,08/14/2017 2:36:35 PM,08/14/2017 2:43:02 PM,1,0.78,1,N,87,45,2,6,0,0.5,0,0,0.3,6.8
2,3/12/2017 19:38,3/12/2017 19:51,1,1.39,1,N,141,142,2,10,0,0.5,0,0,0.3,10.8
1,4/11/2017 20:01,4/11/2017 20:25,2,4.3,1,N,163,231,2,18,0.5,0.5,0,0,0.3,19.3
1,8/7/2017 6:24,8/7/2017 6:27,1,1.1,1,N,186,234,2,5.5,0,0.5,0,0,0.3,6.3
1,10/13/2017 8:44:47 AM,10/13/2017 9:03:32 AM,1,1.5,1,N,68,137,1,12.5,0,0.5,3,0,0.3,16.3
2,2/1/2017 9:19,2/1/2017 9:21,1,0.41,1,N,90,68,1,3.5,0,0.5,0.86,0,0.3,5.16
2,9/12/2017 23:46,9/12/2017 23:54,1,1.36,1,N,230,142,1,7.5,0.5,0.5,2.64,0,0.3,11.44
1,3/9/2017 7:03,3/9/2017 7:09,1,1.2,1,N,186,137,2,6.5,0,0.5,0,0,0.3,7.3
1,03/18/2017 9:52:36 PM,03/18/2017 10:07:22 PM,2,1.7,1,N,113,170,1,10.5,0.5,0.5,0,0,0.3,11.8
2,06/16/2017 3:00:14 PM,06/16/2017 3:16:12 PM,6,1.95,1,N,166,239,1,12,0,0.5,2.56,0,0.3,15.36
1,5/4/2017 19:54,5/4/2017 20:10,2,3,1,N,79,141,1,13,1,0.5,2.5,0,0.3,17.3
1,01/13/2017 5:01:13 PM,01/13/2017 6:12:27 PM,1,6.8,1,N,74,138,1,44,1,0.5,10.25,5.54,0.3,61.59
2,10/6/2017 18:57,10/6/2017 19:03,2,0.84,1,N,161,142,2,6,1,0.5,0,0,0.3,7.8
1,12/19/2017 8:21:46 AM,12/19/2017 8:28:42 AM,1,1,1,N,75,141,1,6.5,0,0.5,1.45,0,0.3,8.75
2,05/24/2017 12:31:59 AM,05/24/2017 12:42:11 AM,1,1.7,1,N,163,48,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,04/13/2017 7:13:50 AM,04/13/2017 7:22:50 AM,1,1.5,1,N,239,166,1,8.5,0,0.5,1,0,0.3,10.3
2,04/18/2017 8:37:01 PM,04/18/2017 8:45:44 PM,2,1.19,1,N,48,233,1,7.5,0.5,0.5,1.55,0,0.3,10.35
1,7/10/2017 15:23,7/10/2017 15:28,2,0.5,1,N,236,236,2,5,0,0.5,0,0,0.3,5.8
2,06/26/2017 8:56:53 PM,06/26/2017 9:07:42 PM,3,1.94,1,N,229,186,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,07/15/2017 1:17:08 AM,07/15/2017 1:26:14 AM,2,1.2,1,N,148,249,1,7.5,0.5,0.5,1,0,0.3,9.8
2,6/6/2017 1:50,6/6/2017 2:04,1,4.43,1,N,237,166,1,15,0.5,0.5,4.08,0,0.3,20.38
1,9/4/2017 17:40,9/4/2017 17:51,0,1.3,1,N,164,233,1,9,0,0.5,1.95,0,0.3,11.75
2,12/23/2017 8:12:33 PM,12/23/2017 8:26:21 PM,1,3.12,1,N,237,107,2,12,0.5,0.5,0,0,0.3,13.3
2,12/4/2017 1:25,12/4/2017 1:30,2,1.07,1,N,42,41,2,6,0.5,0.5,0,0,0.3,7.3
2,01/21/2017 4:15:58 PM,01/21/2017 5:17:44 PM,1,21.95,2,N,132,163,2,52,0,0.5,0,5.54,0.3,58.34
1,5/1/2017 11:04,5/1/2017 11:17,1,2,1,N,236,142,1,11,0,0.5,2,0,0.3,13.8
2,3/1/2017 1:15,3/1/2017 1:21,1,1.04,1,N,79,107,2,6.5,0.5,0.5,0,0,0.3,7.8
1,3/6/2017 14:06,3/6/2017 14:14,1,2.1,1,N,68,231,1,9,0,0.5,1.95,0,0.3,11.75
2,03/15/2017 9:07:43 PM,03/15/2017 9:20:57 PM,2,1.88,1,N,237,48,1,10,0.5,0.5,2.82,0,0.3,14.12
2,07/28/2017 7:32:52 PM,07/28/2017 7:44:13 PM,3,0.66,1,N,90,246,2,8.5,1,0.5,0,0,0.3,10.3
2,6/9/2017 17:30,6/9/2017 17:44,2,0.68,1,N,186,100,1,9.5,1,0.5,2.26,0,0.3,13.56
2,4/2/2017 11:51,4/2/2017 12:07,1,3.04,1,N,230,211,2,13,0,0.5,0,0,0.3,13.8
2,4/4/2017 20:44,4/4/2017 20:46,1,0.38,1,N,234,234,2,3.5,0.5,0.5,0,0,0.3,4.8
