drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,activitydays,kmperdrivingday,label
3,169.173923,603,14,24,7,459.2871651,0
121,183.3153623,2304,132,30,7,1058.51464,0
189,296.6260556,2615,63,0,2,845.0365075,0
28,240.0690484,758,1,70,26,353.4312608,0
41,141.10142,2412,36,0,6,1150.832013,0
30,174.8372675,528,0,49,21,419.0225039,0
4,15.19902377,66,299,0,18,176.5460769,0
46,181.4039133,1039,19,90,30,52.29150192,0
37,74.16260485,3075,0,60,10,238.2233403,0
1,26.96701335,2281,65,51,15,141.3582757,0
40,124.364435,886,179,70,27,129.8541472,0
27,38.83832683,518,12,0,13,201.5650528,0
9,165.2928157,1309,0,68,4,351.226658,0
74,121.3683072,2852,308,3,4,218.4616879,0
18,35.39552762,2400,0,31,30,121.2845513,0
29,198.0656975,2814,0,0,3,852.1234927,0
16,49.58837027,1377,215,13,28,59.45666833,0
81,284.8957405,968,20,0,20,166.8298531,1
11,24.18061308,1464,70,0,2,0.0,0
24,253.4698062,2075,33,0,29,110.393294,0
138,375.2770911,2142,293,2,13,132.769785,0
169,251.7121194,1515,54,0,16,631.4132908,0
82,102.4779466,3207,65,0,16,319.9349323,0
109,225.6437601,2912,314,7,26,231.2582349,0
12,64.10929632,3152,0,7,1,0.0,1
27,219.5805022,2823,0,30,13,247.9147054,0
56,77.97750937,852,0,0,6,481.2393485,0
138,410.0866836,2386,89,0,20,137.2156265,0
22,372.0443558,267,0,0,22,179.7881072,0
34,140.0795084,2623,241,0,24,132.6778267,0
16,375.931862,3412,67,43,11,266.6370354,0
91,216.6591662,252,367,0,9,334.5876039,1
7,56.77644048,184,187,0,8,601.2208149,0
57,231.3927152,2122,32,0,11,194.1706289,0
58,232.8157064,474,242,32,16,292.9403033,0
41,225.1369882,270,333,0,29,85.90612757,0
46,77.68595594,326,0,0,23,306.6107114,1
110,161.9821264,3194,13,0,0,0.0,0
34,56.21805318,1907,167,0,29,133.3275479,0
154,239.2301668,2289,173,0,27,254.4230409,0
7,40.61480539,1215,22,0,7,195.6146277,0
100,343.6769895,1774,17,0,7,1098.367547,0
77,203.2068028,1875,0,13,15,565.7102972,1
29,223.8378185,205,173,61,14,291.2535666,0
2,57.91481115,412,0,3,16,531.6600456,1
143,229.1079439,1419,68,97,2,0.0,1
189,375.0557641,1816,73,0,1,0.0,1
30,55.15841467,47,92,0,2,1096.408036,0
49,192.9757785,2543,79,0,19,193.8207369,0
63,126.9525064,750,42,0,17,173.7208716,0
45,61.93593867,1383,19,0,14,177.9370141,1
13,118.9686778,3285,360,23,14,291.865255,0
3,207.9125451,2290,109,36,8,192.3541498,0
37,97.76958448,1586,0,0,26,301.7424452,0
53,103.348757,3447,0,12,11,480.9472388,0
85,137.150991,3302,170,18,31,53.75660462,0
39,193.0745529,1377,199,0,19,77.82553012,0
37,246.7237933,1033,0,0,28,122.1536333,0
59,178.6855817,1852,86,0,27,198.3272325,0
119,253.7680462,2311,0,106,25,69.88187556,0
8,142.9751405,2556,0,85,20,180.5151836,0
55,90.77207558,1180,82,24,21,81.71222348,0
20,256.0108194,2419,121,66,14,224.8657814,1
77,158.5816782,3142,31,57,3,0.0,0
10,45.57683646,620,378,60,15,463.4279106,1
141,177.9473463,2547,154,0,14,243.6520301,0
35,52.27816876,2084,15,44,8,240.22068,0
22,52.44097027,699,127,31,27,68.94756825,0
26,87.70048276,1086,28,66,14,577.9351131,0
14,37.07194278,2549,31,0,11,286.5661773,0
3,81.66529912,894,0,34,12,592.8867991,1
10,93.93305969,2437,0,10,17,96.48254812,0
21,37.20250967,2768,339,104,28,219.2705984,0
81,128.0345687,3185,1,32,11,253.606713,0
92,302.2018812,3308,18,0,31,160.5448404,0
51,262.4214483,726,51,0,24,156.3462849,0
17,65.35649089,2656,0,11,7,629.6331923,0
31,38.46809711,2426,49,26,12,404.7946548,0
92,165.2320937,2494,103,0,17,318.7395278,0
124,235.9916276,796,19,13,7,561.4446865,0
61,96.15621059,1674,0,31,7,616.3368523,0
107,206.3137524,1986,239,29,20,226.4066381,0
44,150.1305385,3128,106,75,31,168.5602929,0
4,313.9635901,2371,14,42,25,107.087836,0
46,61.26235976,859,297,29,21,145.1658159,0
34,129.6580989,3180,23,0,17,258.5689999,0
8,45.53567058,1514,0,0,28,104.5839676,0
83,250.5526512,367,398,0,3,777.2488037,1
78,385.4956819,3388,123,23,23,244.6194578,0
7,12.43574259,1628,0,0,14,292.5326879,0
11,383.2520304,3195,152,1,3,731.0432253,0
48,152.636589,2707,108,22,5,879.8317958,0
72,273.9276531,2066,43,0,5,1073.039922,0
83,129.1925179,2309,76,12,19,119.495868,0
11,47.75109885,28,141,0,21,98.63949152,0
77,255.8358894,130,431,0,13,521.0041693,0
51,186.7539823,655,267,0,14,136.0005378,1
90,122.2559048,2566,0,14,10,728.3614906,0
0,30.75880178,1295,270,0,7,1046.537945,0
87,116.9961935,587,82,75,22,250.4257232,0
30,60.93689217,2233,12,0,20,420.6449674,0
120,151.8161006,1054,79,0,12,290.8097589,1
5,59.37533532,599,86,0,12,213.9103503,0
87,399.1311322,3129,31,0,9,576.801523,0
48,87.03595208,1697,53,14,6,620.1154945,0
45,244.660797,2650,99,0,7,428.6925854,0
97,200.9122268,2709,202,13,19,116.8988565,0
7,93.7234969,2500,211,7,28,287.6579663,0
95,168.8387785,46,49,46,29,93.97409489,1
15,57.10566415,1313,193,16,22,287.5771527,0
65,136.4889166,746,20,13,10,738.06164,1
87,259.9840452,2099,286,0,13,491.8704425,0
8,134.6114012,3070,0,31,17,380.7965676,0
196,495.7975368,1517,80,42,0,0.0,1
26,40.53827672,2488,27,0,22,183.271424,0
98,214.4331233,95,0,0,30,63.92128345,0
137,170.6916216,1052,34,0,30,155.5713723,0
122,248.4777891,183,0,0,15,611.3703118,0
40,64.09692621,617,140,65,12,58.3573496,1
49,71.50371511,414,0,0,14,225.2894234,0
103,256.4975267,284,5,36,26,201.1210055,0
70,113.8578983,1406,0,86,27,275.8525468,0
132,165.8905818,284,152,0,8,621.435109,0
27,34.68126845,465,136,0,30,282.0018659,0
80,325.4690147,1385,385,0,21,177.1517747,0
53,214.734195,493,144,0,24,109.4351076,0
110,313.5500678,1505,38,15,30,74.55024013,0
120,168.0678666,2094,69,105,17,149.2458242,0
53,203.4998367,1918,136,11,22,361.5097352,0
92,186.9776662,320,196,0,22,42.06602666,0
140,443.9964252,2212,187,0,29,36.99626974,0
5,170.1245275,692,0,64,4,514.8030338,0
39,117.2787241,697,190,0,11,779.6074478,0
179,295.4706098,1888,262,81,25,122.0778441,0
108,141.0842635,1520,196,19,7,616.6678017,1
15,25.82688153,206,13,13,0,0.0,1
71,467.4912509,1376,58,0,7,567.0735527,0
10,137.8637294,1836,237,41,7,402.952594,0
41,225.5784449,930,191,69,22,128.5256551,0
17,161.5445146,1290,280,14,25,363.7211096,0
36,129.2148869,2635,329,22,30,130.972342,0
19,316.1938678,3179,81,0,10,148.8216471,0
14,63.27424393,288,117,0,30,106.06982,0
3,13.5338527,49,109,0,1,0.0,0
8,69.56548694,1548,0,0,19,104.8893065,0
19,80.27371609,2557,59,55,17,284.7306888,1
22,40.53686465,1004,0,9,7,960.8362069,0
33,89.6219355,2729,38,25,31,215.063938,0
71,230.4917866,255,0,77,0,0.0,1
92,165.3389862,67,14,0,13,110.9492255,0
14,175.0144839,719,26,0,22,73.45653263,0
42,156.2908447,1114,3,67,30,231.2651127,0
33,203.4184436,2811,95,47,17,316.4983771,0
61,97.41944707,334,114,10,2,0.0,1
63,218.996516,1957,154,0,29,151.4027683,0
183,275.7681203,2500,37,0,27,239.0214594,0
11,52.38561799,2359,0,14,16,486.2576868,0
42,249.85189,2875,0,0,7,272.259084,0
10,93.48403404,369,38,0,25,102.0369731,0
16,33.76432077,949,70,21,11,347.1035338,0
13,129.0114908,330,288,0,16,144.3240698,0
47,88.18448069,1137,195,0,17,382.2705294,0
59,117.0038901,1316,93,0,27,47.10730965,0
64,145.592638,1929,227,0,7,764.4295065,0
7,118.4453808,2340,218,54,30,78.69148525,0
33,33.16845648,3495,0,0,11,65.02524493,0
156,216.2600285,2771,0,0,23,175.3774464,0
105,153.7134546,1505,63,0,23,381.7194769,0
20,250.7073195,1873,378,0,31,159.1650896,0
120,215.1315349,1670,211,18,4,0.0,1
14,53.25702539,753,7,20,18,95.80613865,0
136,267.6169279,2659,121,99,11,513.3326247,0
20,65.56104183,3049,0,0,1,0.0,1
45,115.1241706,369,125,0,28,124.2490878,0
174,271.8473867,2428,49,56,28,112.1805469,0
22,140.1678512,3293,7,29,22,130.234046,0
57,202.555572,767,113,50,7,735.3909531,1
26,97.11036434,2119,110,53,28,70.85317456,0
66,229.2475354,2861,140,86,30,105.585695,0
38,131.0131976,2058,311,7,14,414.7168554,0
19,102.4354233,3197,6,3,25,106.6634256,0
2,181.7059546,2976,70,11,28,90.63615226,0
31,232.3533638,3087,88,0,13,632.6412716,0
22,399.3988539,2158,0,0,15,172.2592889,0
5,208.9792407,2585,425,9,30,196.1182058,0
126,161.0993987,1925,11,0,22,107.1034107,0
22,109.6126408,1478,129,8,24,290.0182427,0
37,55.93089558,1375,27,0,15,71.23777451,0
8,279.1577528,2576,387,12,28,30.07926431,0
7,217.733834,3468,59,0,12,173.2241106,0
18,47.1790241,3079,207,54,13,105.8786796,0
117,347.1477546,1233,385,9,28,194.0037519,0
83,107.6775911,1916,13,33,13,452.7067485,0
21,40.93172179,780,182,3,9,118.541891,0
107,362.9731965,3035,75,22,15,231.5204498,0
16,106.6625626,3442,0,44,15,146.4221055,0
74,109.9262021,3073,118,5,10,1088.885457,0
16,82.83959903,2595,37,30,23,27.9466104,0
19,146.4958795,22,0,0,22,343.0194017,0
29,108.4065068,1638,0,92,5,0.0,1
38,67.94000274,1474,0,6,23,127.5730705,0
4,28.1091548,3123,102,0,3,0.0,1
25,212.0076397,458,31,0,3,0.0,0
62,216.8801919,1919,109,23,8,695.3578139,0
58,219.6539356,3319,0,0,26,77.96441062,1
97,205.6393393,968,0,0,7,423.7754802,0
110,396.6268231,3221,81,0,25,487.2222988,0
50,305.0041439,778,8,0,6,0.0,1
57,332.1257775,3437,0,0,17,110.3992271,0
28,297.3583127,1871,152,19,27,221.7732356,0
40,348.1542346,481,38,0,10,222.2695619,0
12,322.894739,1053,120,30,18,567.6548154,0
50,114.2655233,1705,73,0,19,607.2028871,0
38,50.31501972,3035,259,0,13,255.999828,0
29,108.3482871,895,21,7,19,68.55036553,0
66,138.1173315,3125,276,21,24,48.34886192,0
109,132.8907454,2479,0,0,14,370.0416916,0
10,211.2509303,2217,28,0,30,56.0016907,0
102,160.9851862,1731,84,0,10,240.0209058,0
20,131.7363158,1727,0,43,24,261.2535434,0
120,198.3795359,2019,59,33,2,1108.215225,0
27,46.66222115,2856,111,51,17,147.1526576,0
0,81.32036974,1244,149,20,21,343.2837304,0
23,119.1742358,1970,77,4,3,0.0,1
37,115.7452085,3309,11,0,5,300.3755503,1
56,101.375318,438,0,0,25,120.9953231,0
112,144.1987193,1621,418,0,7,1151.922747,1
89,111.5445276,655,164,0,8,801.7314279,0
6,373.2221887,441,0,0,25,98.38547105,0
0,99.00838521,392,47,0,21,106.7892389,0
26,144.4911021,1894,21,4,29,379.4598107,0
46,68.77807345,681,193,0,31,136.6610518,0
71,89.94944636,1437,101,0,24,217.985286,0
53,190.9159944,2843,86,21,17,90.99923287,0
49,288.9322519,1243,0,58,15,146.0002771,1
4,61.62840409,2385,256,0,11,812.9687108,0
30,58.35693769,749,2,68,16,421.8735173,0
48,234.9558286,2775,305,0,11,952.286649,0
35,117.819394,1203,244,0,10,178.0968288,0
33,38.47205199,3171,145,0,11,646.7434878,0
52,74.25522514,1743,0,0,28,86.2457487,0
121,193.0450166,1620,25,0,10,638.5832396,0
86,207.3004116,185,51,31,22,128.3825925,0
142,233.0258862,3337,258,0,0,0.0,0
55,97.35497085,439,0,65,12,110.6467982,0
158,313.5047179,220,98,45,26,111.6275222,0
29,37.44850837,2774,178,5,22,385.9119137,0
79,208.5102817,2791,142,0,15,521.9737257,0
100,216.0534688,3214,145,0,28,97.77934255,0
5,260.6854334,2761,6,0,14,224.0048709,0
19,258.7865041,1149,44,0,7,705.2622558,1
5,403.9176016,35,207,13,25,182.9730598,0
26,338.6391703,1292,23,37,17,278.1587298,0
17,369.9077097,3201,215,8,13,128.7812198,0
94,114.2360093,2260,86,0,14,445.976644,0
101,184.8269094,2554,304,71,21,157.4515337,1
8,23.71147289,1458,115,24,20,197.8825151,0
42,84.69009546,2483,417,0,1,0.0,1
153,214.0869231,1528,26,0,9,1111.461837,0
88,213.9932863,1660,117,0,28,157.505654,0
135,293.7890181,477,104,0,15,96.08550957,0
123,194.4808351,1287,48,36,11,1091.532374,1
83,439.1219163,2932,0,0,19,243.6767061,0
74,118.312776,3153,141,0,11,770.6434014,0
37,44.28939732,1406,75,10,24,346.1590868,0
1,6.48526283,410,216,100,25,175.8321056,0
94,169.8949766,2346,17,0,15,345.9138784,0
79,133.544746,3022,101,0,19,169.3295702,0
57,124.7055239,3009,151,0,18,92.04727844,0
9,85.84591871,2508,233,46,26,63.941219,0
43,66.51840324,1152,9,13,23,108.7281697,0
15,104.2095287,3238,17,14,26,260.5549716,0
11,99.66906657,1333,317,24,13,189.8003699,0
138,364.7545734,2337,2,0,29,203.5686968,0
52,66.87663643,329,144,89,25,182.1268128,0
41,167.6038252,3401,3,0,20,253.0904881,0
16,183.3004371,466,0,0,6,228.860982,0
26,122.5784751,3211,50,0,16,141.3411751,0
5,235.6646347,1689,0,0,22,138.5989022,0
8,197.7685196,1170,0,31,14,236.035197,0
14,122.2362014,1648,65,15,6,607.5708932,1
154,288.3574803,2204,0,39,31,36.2203623,0
26,56.4943051,22,32,11,22,247.2478996,0
120,254.670562,1058,198,0,25,125.1839244,0
17,26.55308554,1777,11,8,20,489.1293429,0
43,240.0447655,3243,327,37,20,157.5408346,0
23,113.7471196,1762,75,12,2,0.0,0
30,58.58109341,177,51,52,23,464.1247391,0
15,489.1706781,91,0,87,30,131.0285664,0
76,112.055473,3162,0,31,22,163.6755154,0
70,113.4573559,180,104,28,24,103.2493316,0
11,94.04153697,2789,87,0,22,142.94365,0
123,183.5035818,1511,261,6,10,167.0572706,0
25,208.0809942,3443,42,62,27,212.3332569,0
2,150.1245127,388,137,22,3,0.0,0
81,205.5255472,1109,117,37,6,264.8023472,0
28,137.1487393,2424,22,0,11,120.5305105,0
46,58.33706544,1928,0,0,14,209.2658654,0
53,89.17037622,1690,161,16,26,201.4921749,0
72,149.641957,145,0,28,19,63.27463712,0
23,69.44237652,3090,268,0,15,428.3933647,0
115,185.5428179,2550,0,20,18,227.7444238,0
48,286.644418,1473,101,96,27,91.18068108,1
7,197.4785231,2496,60,0,25,39.96922573,0
78,239.6570085,1208,43,2,21,134.3792289,1
176,293.4926777,2842,0,18,4,0.0,1
39,169.5663899,878,50,0,25,46.10238322,0
83,291.737426,1817,172,94,1,0.0,0
51,358.1401194,1109,0,86,17,433.9329856,0
108,137.1431303,548,268,0,30,87.85784309,0
50,75.5673752,1428,98,16,23,260.5024449,0
132,498.7161391,587,157,17,23,298.2032226,1
37,97.30403752,2457,21,15,24,141.2636127,0
81,234.919897,3002,157,22,0,0.0,1
16,96.88851702,1682,10,43,19,107.9789781,0
86,126.2737718,53,33,0,21,315.5943461,0
21,22.3122112,756,169,42,22,224.7455719,0
6,134.1468923,760,35,13,10,1101.995569,1
45,90.42049958,148,125,0,12,466.236464,0
53,121.0446794,2620,0,103,11,317.1267936,0
34,237.2689502,1269,26,19,27,72.20016214,0
16,187.3201268,369,0,3,30,139.8192803,0
6,64.12401957,1397,19,0,28,104.8064952,0
184,288.560455,3130,169,0,25,277.5205803,0
23,63.45424975,588,105,6,20,352.6442668,0
29,76.19141374,2348,0,59,30,166.8918709,0
8,418.3985385,226,156,58,19,78.32065667,0
20,216.3059461,2590,30,0,29,139.5812024,0
59,92.4146496,3410,0,0,29,93.51537058,0
132,137.1578052,1867,121,0,13,274.4585302,0
11,228.0900847,1857,66,28,17,531.6810807,0
76,173.2819403,2295,0,96,6,997.6460427,0
17,49.98706326,2666,46,52,21,178.1795206,0
29,332.7731529,3427,152,28,14,270.5748948,0
55,206.3103724,727,94,0,9,249.0049747,1
13,27.45321598,806,1,27,17,33.76804779,1
73,196.4574302,3121,164,24,17,418.4606819,0
68,96.27122116,474,86,87,15,394.2735671,0
58,79.72857134,197,118,0,12,276.0600549,0
105,164.0794406,34,119,0,16,289.9625341,0
154,237.3397456,2354,0,8,15,206.5069849,0
169,326.8665731,966,0,0,17,173.4986482,0
6,22.95032908,2356,9,86,30,298.9389399,0
65,287.0822392,3253,205,39,8,738.2037635,1
166,458.062424,3291,379,87,0,0.0,0
7,76.87066184,2201,110,0,4,1134.466998,0
185,484.6669094,2064,0,30,16,258.2940828,0
13,78.77684856,545,0,4,29,21.41341284,0
45,76.5797583,250,0,30,26,159.5016354,0
62,208.2317188,2582,0,27,2,0.0,0
7,109.5701875,3001,321,24,15,484.5819748,0
31,72.43312126,2419,407,8,22,91.54128226,0
61,103.1463412,3007,368,34,20,279.8269443,0
51,55.80437185,208,155,0,2,0.0,1
46,277.1360027,1625,138,32,27,193.326239,0
50,172.2948843,2035,161,34,28,148.8735185,0
16,95.86355856,1033,0,9,17,217.8400672,0
128,300.6958364,1760,77,0,9,514.6641554,0
112,162.2393169,1248,103,0,5,1076.626426,0
117,252.2182469,3072,233,0,25,37.264741,0
48,89.84879347,83,314,12,18,188.7765041,1
12,159.4257076,782,0,20,4,283.557553,1
18,37.97239837,1785,151,17,15,556.8670177,0
32,70.91726163,3416,124,20,23,240.28908,0
67,268.2495662,2856,91,88,19,138.5179681,0
84,249.4232687,2994,0,65,8,1120.650731,0
99,206.4277251,1463,137,51,21,229.5990424,0
3,4.031623176,378,29,52,10,1151.526417,0
68,94.89707103,2107,20,0,21,84.28522785,0
46,244.7283625,1378,224,0,30,161.0877015,1
28,99.04500234,3431,0,93,28,170.4931954,0
28,46.83263991,581,149,27,10,335.0303554,0
0,1.200659743,3136,0,0,21,176.8799771,0
5,50.62060078,2039,172,1,12,206.8825047,0
32,104.5909666,1191,262,40,10,436.4900818,0
68,453.1428173,2337,319,15,13,398.5953104,0
71,121.7094666,2014,22,0,19,615.5011847,0
71,152.291248,2585,39,9,29,76.39097983,0
107,228.3354172,352,0,0,31,135.7124027,0
16,148.9069904,118,24,0,20,516.3498842,0
74,135.08158,1242,214,2,1,0.0,0
102,309.446026,2955,81,38,27,204.2574578,0
15,67.23787965,2654,2,8,7,653.7297603,0
55,178.3082266,2016,166,13,14,483.2461865,1
61,88.46782247,3095,317,62,2,0.0,0
24,30.31251892,1378,48,0,8,240.1502308,0
173,351.4257941,187,32,8,25,587.4250574,0
107,199.4337084,786,0,64,22,296.1415891,0
45,303.3694229,427,64,3,6,862.2558053,1
21,48.51254835,2189,0,3,5,384.4805262,0
26,47.88505295,511,21,0,8,345.8496679,0
16,115.8752271,1562,159,10,26,141.1360248,0
8,92.94060617,1093,39,37,29,110.1712027,0
18,23.56708571,2304,385,0,5,330.4698092,0
31,49.45885711,931,0,14,7,718.58229,0
169,296.1705512,3126,0,0,27,155.6393699,0
1,61.15050821,358,30,18,24,114.8244074,0
99,294.8682464,1327,0,0,27,96.95896509,0
2,159.4567538,147,0,0,30,242.5822249,0
95,277.4896524,858,266,94,26,317.0422188,0
23,151.5929882,1129,95,0,8,674.0657227,1
49,242.0626372,1004,105,1,26,61.96862218,0
7,41.57233006,361,66,0,6,928.3727863,0
53,232.5389328,30,109,0,30,185.865252,0
94,124.277023,783,83,17,19,158.5657991,0
34,77.7863923,1006,0,0,6,359.5635368,0
104,217.0712905,637,61,0,18,331.1094775,1
76,93.96856132,973,15,26,23,136.6341724,0
23,35.79883145,3470,51,0,25,102.6059307,0
32,184.549744,3072,148,0,1,0.0,1
150,217.9961268,648,61,25,27,116.2656921,0
29,63.7544314,752,403,0,19,140.3477518,0
164,207.8371289,2757,129,0,8,158.8699595,0
6,83.47016893,2363,70,0,4,0.0,0
20,105.318945,506,118,29,24,344.3751764,0
36,130.1119916,1292,193,0,26,226.964124,0
63,77.51028344,2784,132,43,23,406.6239413,0
6,68.41547962,387,234,14,28,57.58193677,0
4,9.233308621,3484,35,66,25,92.44499432,0
83,146.3608215,419,163,0,12,549.167792,0
28,154.2596388,591,93,0,22,94.03288962,1
34,132.5110298,2493,54,0,30,85.40317082,0
29,140.5158458,2998,95,93,25,283.6354603,0
84,107.513206,648,189,89,5,221.6485006,1
72,354.8013675,714,92,36,29,93.05849239,0
14,33.66448817,601,220,0,20,134.3837643,0
50,88.46286552,2174,184,0,6,566.5677432,0
47,137.992782,422,182,4,27,129.9780369,1
55,154.662299,3382,0,50,13,185.1627401,0
149,231.2336418,1925,179,5,26,398.9020831,0
59,127.3527473,1232,0,103,13,95.57622938,0
45,148.2601455,3198,7,0,28,124.111823,0
54,178.2337583,2645,67,16,18,216.7866654,0
34,76.01363359,3222,125,0,15,225.7380159,0
42,78.40283171,2427,29,37,10,444.0810928,0
40,211.5552327,1165,19,6,4,0.0,1
4,233.0846821,2598,27,0,31,51.77515413,1
18,45.46902682,2177,268,0,1,0.0,0
26,62.97260314,266,0,32,25,126.7907782,0
38,152.340308,1391,371,0,3,145.6202271,0
58,271.8422633,1139,403,0,11,189.1627064,1
82,200.1884964,3345,14,24,23,187.7543193,0
20,49.63771726,1014,0,67,25,43.77591387,0
27,34.92073639,1575,133,0,21,110.2376891,0
45,112.4232524,2127,0,5,8,293.6420865,0
33,104.5408502,2140,38,26,23,139.1592591,0
27,349.3553254,2018,3,86,13,262.739491,0
61,209.9175146,2196,0,23,11,137.2648866,1
13,50.83519468,1852,286,0,29,170.9868702,0
65,369.6649307,2137,132,39,12,481.9517545,0
105,312.5256216,1767,0,0,18,334.2112655,0
60,84.82982087,2470,32,52,2,0.0,0
7,131.8347377,1486,176,80,6,431.750463,0
50,90.20318303,453,46,49,15,324.7142046,0
21,310.973672,903,35,0,23,66.5191823,0
21,215.5473289,2051,3,0,7,106.3796505,0
35,55.83539873,397,86,0,25,221.0352836,0
6,12.78418716,3238,172,56,5,255.7785996,1
17,289.6947535,106,229,0,24,262.1779011,0
40,163.1200521,3227,230,2,1,0.0,0
20,62.36489309,253,193,103,17,415.7150012,0
64,415.315661,3123,238,16,14,157.5983385,0
63,66.17532858,2328,159,0,28,144.012334,0
27,283.0194024,2093,14,73,15,300.3628378,0
18,393.6956665,2130,410,45,16,145.6191473,0
17,353.6416239,1706,0,99,20,176.9477013,0
96,460.5780169,469,90,22,18,174.6463882,0
50,90.45563045,257,81,91,2,712.434468,0
70,152.6851095,3227,0,0,7,219.9057546,1
104,145.9254503,2710,0,0,30,95.2533151,0
169,294.751239,2594,301,0,0,0.0,0
139,308.021398,1637,62,7,26,139.3367507,0
37,94.7604354,2035,0,14,15,142.1620827,0
2,21.32521307,2032,0,0,16,178.8930295,0
53,124.4588012,3224,131,0,3,0.0,0
31,88.69221884,2427,0,17,12,796.1868891,1
29,155.5909556,635,185,0,23,107.9422143,0
175,282.5762778,627,20,46,7,411.5336107,0
3,24.63214378,2177,30,22,17,407.7794225,0
24,114.6692473,1665,166,0,2,0.0,1
110,154.5655603,1496,21,61,12,194.7516157,0
49,92.33903006,270,22,72,25,183.6712028,0
31,165.3043168,3108,201,0,2,0.0,1
22,109.5102776,2194,102,45,29,191.1728457,0
37,255.655467,3131,282,31,9,450.4886618,0
67,142.3208623,1724,16,11,19,672.1582719,0
23,245.3535752,1059,89,0,20,121.4546243,0
0,19.88633956,1318,0,0,17,271.9602302,0
65,144.3416096,298,223,0,17,171.7660118,0
8,42.55067657,2124,212,2,23,420.9723243,0
46,202.6809097,1655,125,0,21,192.7347426,0
85,122.1737551,695,56,11,1,0.0,1
110,189.5683441,2348,0,67,12,565.0438426,0
36,434.1715864,3009,0,64,6,863.5968103,0
25,178.9617969,1332,0,4,24,84.89757511,0
10,14.74936747,2236,174,0,24,385.320271,0
