,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
54966928,2,06/29/2017 10:46:41 AM,06/29/2017 10:59:46 AM,6,1.91,1,N,79,170,1,10.5,0,0.5,2.82,0,0.3,14.12
22015324,2,03/17/2017 12:25:57 PM,03/17/2017 1:25:55 PM,5,4,1,N,263,142,1,34,0,0.5,8.7,0,0.3,43.5
88864799,2,10/21/2017 5:41:51 PM,10/21/2017 5:47:19 PM,5,1.48,1,N,140,237,2,6.5,0,0.5,0,0,0.3,7.3
70225692,1,08/19/2017 7:55:03 PM,08/19/2017 7:58:07 PM,1,1.3,1,N,50,239,1,5.5,0,0.5,1.25,0,0.3,7.55
10362716,2,02/12/2017 3:24:35 PM,02/12/2017 4:03:03 PM,2,10.02,1,N,48,138,1,35.5,0,0.5,8.37,5.54,0.3,50.21
113210818,2,01/09/2017 10:05:16 AM,01/09/2017 10:11:35 AM,3,1.65,1,N,140,170,1,7.5,0,0.5,1,0,0.3,9.3
86297592,1,10/13/2017 6:41:34 PM,10/13/2017 6:50:15 PM,2,1.1,1,N,229,141,1,7,1,0.5,1.75,0,0.3,10.55
21672982,1,03/16/2017 11:14:19 AM,03/16/2017 11:32:30 AM,1,3.7,1,N,263,137,1,16.5,0,0.5,3.45,0,0.3,20.75
102652697,2,12/04/2017 6:47:42 PM,12/04/2017 6:51:58 PM,2,0.61,1,N,143,142,1,5,1,0.5,1.36,0,0.3,8.16
64935270,1,07/31/2017 6:45:07 PM,07/31/2017 6:51:13 PM,3,1.3,1,N,163,48,2,6.5,1,0.5,0,0,0.3,8.3
96156867,1,11/13/2017 9:27:11 AM,11/13/2017 10:06:28 AM,1,3.9,1,N,238,170,1,24.5,0,0.5,5.05,0,0.3,30.35
113396849,1,01/07/2017 3:42:03 PM,01/07/2017 3:55:55 PM,1,1,1,N,161,163,2,9.5,0,0.5,0,0,0.3,10.3
50108423,1,06/13/2017 10:54:26 PM,06/13/2017 11:03:39 PM,3,1.7,1,N,239,236,1,9,0.5,0.5,2.05,0,0.3,12.35
58725856,1,07/10/2017 3:09:02 PM,07/10/2017 3:24:22 PM,1,1.5,1,N,142,237,2,11,0,0.5,0,0,0.3,11.8
21163881,2,03/13/2017 11:29:35 PM,03/14/2017 12:00:28 AM,1,8.63,1,N,170,189,1,29,0.5,0.5,7.58,0,0.3,37.88
71781904,2,08/25/2017 3:08:47 PM,08/25/2017 3:21:14 PM,5,1.2,1,N,233,161,2,9,0,0.5,0,0,0.3,9.8
9985370,2,02/11/2017 4:30:15 PM,02/11/2017 4:52:03 PM,1,1.91,1,N,43,237,2,11.5,0,0.5,0,0,0.3,12.3
52427442,2,06/20/2017 4:18:36 PM,06/20/2017 4:26:58 PM,2,1.1,1,N,48,246,2,7,1,0.5,0,0,0.3,8.8
16794733,1,03/01/2017 10:00:45 AM,03/01/2017 10:18:53 AM,1,1.5,1,N,230,68,1,12,0,0.5,2.55,0,0.3,15.35
111370766,1,01/15/2017 10:20:26 AM,01/15/2017 10:39:45 AM,2,5.3,1,N,239,114,1,19.5,0,0.5,1.25,0,0.3,21.55
9248461,1,02/09/2017 12:54:54 PM,02/09/2017 1:00:56 PM,1,1.3,1,N,238,236,2,6.5,0,0.5,0,0,0.3,7.3
36388647,1,04/29/2017 9:16:28 PM,04/29/2017 9:43:52 PM,1,4.2,1,N,211,142,1,19,0.5,0.5,5.05,0,0.3,25.35
76570299,1,09/12/2017 8:21:56 AM,09/12/2017 8:34:36 AM,1,2,1,N,148,13,1,11,0,0.5,2.35,0,0.3,14.15
2224221,1,01/09/2017 1:27:05 PM,01/09/2017 2:17:36 PM,1,8.7,1,N,186,17,1,36.5,0,0.5,5,0,0.3,42.3
76908863,2,09/13/2017 8:58:45 AM,09/13/2017 9:14:38 AM,1,2.08,1,N,68,144,1,11.5,0,0.5,2.46,0,0.3,14.76
20358108,1,03/26/2017 4:26:11 PM,03/26/2017 4:35:04 PM,1,1.1,1,N,234,158,1,7.5,0,0.5,1.65,0,0.3,9.95
10927742,2,02/14/2017 9:23:10 AM,02/14/2017 9:33:48 AM,2,1.14,1,N,170,107,1,8.5,0,0.5,2.32,0,0.3,11.62
95947823,2,11/12/2017 1:58:56 PM,11/12/2017 2:12:43 PM,5,1.12,1,N,68,246,2,9.5,0,0.5,0,0,0.3,10.3
43711849,1,05/22/2017 7:40:39 AM,05/22/2017 7:42:33 AM,1,0.7,1,N,186,90,2,4,0,0.5,0,0,0.3,4.8
79710043,2,09/22/2017 2:11:13 PM,09/22/2017 2:42:55 PM,2,8.78,1,N,151,138,1,29.5,0,0.5,7.21,5.76,0.3,45.22
95930572,2,11/12/2017 12:19:08 PM,11/12/2017 12:25:49 PM,1,1.01,1,N,166,151,2,6.5,0,0.5,0,0,0.3,7.3
90178869,2,10/25/2017 10:44:12 PM,10/25/2017 11:15:02 PM,1,7.05,1,N,209,238,1,26.5,0.5,0.5,5.56,0,0.3,33.36
46396827,2,05/30/2017 8:48:09 PM,05/30/2017 8:52:31 PM,1,1.18,1,N,137,162,1,6,0.5,0.5,1.82,0,0.3,9.12
55213079,2,06/05/2017 8:03:51 AM,06/05/2017 8:13:45 AM,6,0.85,1,N,161,161,1,7.5,0,0.5,1.66,0,0.3,9.96
23188698,2,03/20/2017 1:46:15 PM,03/20/2017 2:43:32 PM,2,18.62,2,N,231,132,2,52,0,0.5,0,5.54,0.3,58.34
3507019,2,01/13/2017 2:17:21 PM,01/13/2017 2:24:27 PM,2,0.84,1,N,231,209,2,6.5,0,0.5,0,0,0.3,7.3
3742498,1,01/14/2017 2:44:16 AM,01/14/2017 2:57:25 AM,2,1.1,1,N,148,211,2,9.5,0.5,0.5,0,0,0.3,10.8
63810368,1,07/27/2017 6:28:56 PM,07/27/2017 6:43:46 PM,1,3.3,1,N,68,13,1,13.5,1,0.5,3.05,0,0.3,18.35
49851470,1,06/12/2017 10:19:01 PM,06/12/2017 10:27:21 PM,1,1.3,1,N,90,48,1,7.5,0.5,0.5,1.75,0,0.3,10.55
104890269,1,12/11/2017 11:22:26 AM,12/11/2017 11:46:21 AM,1,4.1,1,N,75,186,1,18,0,0.5,2,0,0.3,20.8
36029607,1,04/12/2017 3:43:36 PM,04/12/2017 4:18:04 PM,2,9.9,1,N,142,138,1,33,0,0.5,6.75,0,0.3,40.55
1816423,2,01/21/2017 12:38:10 AM,01/21/2017 12:43:13 AM,5,1.19,1,N,238,75,2,6,0.5,0.5,0,0,0.3,7.3
52120250,2,06/19/2017 5:51:00 PM,06/19/2017 5:58:22 PM,1,0.65,1,N,230,161,2,6,1,0.5,0,0,0.3,7.8
110466614,2,12/30/2017 12:29:13 AM,12/30/2017 12:36:50 AM,1,1.13,1,N,68,170,1,7,0.5,0.5,1,0,0.3,9.3
1176788,2,01/09/2017 7:22:53 AM,01/09/2017 7:30:56 AM,1,1.2,1,N,48,163,1,7.5,0,0.5,1.66,0,0.3,9.96
93886522,1,11/06/2017 9:09:20 AM,11/06/2017 9:26:39 AM,1,1.7,1,N,161,90,1,12,0,0.5,2.55,0,0.3,15.35
19599643,2,03/08/2017 6:04:05 PM,03/08/2017 6:10:12 PM,1,0.74,1,N,68,100,2,6,1,0.5,0,0,0.3,7.8
81582015,2,09/28/2017 4:48:05 PM,09/28/2017 5:22:05 PM,3,13.25,1,N,132,223,1,38.5,1,0.5,8.06,0,0.3,48.36
88441631,2,10/20/2017 12:32:42 PM,10/20/2017 12:45:52 PM,1,0.95,1,N,90,234,1,9.5,0,0.5,3.09,0,0.3,13.39
78783281,2,09/19/2017 9:14:29 AM,09/19/2017 9:25:33 AM,1,0.61,1,N,68,158,1,8,0,0.5,0.75,0,0.3,9.55
11977226,1,02/15/2017 5:53:10 PM,02/15/2017 6:15:43 PM,1,3.8,1,N,161,41,1,17,1,0.5,3.75,0,0.3,22.55
12447531,1,02/16/2017 10:40:24 PM,02/16/2017 11:03:07 PM,1,10.3,1,N,138,163,2,31,0.5,0.5,0,5.54,0.3,37.84
19461141,1,03/11/2017 10:13:03 PM,03/11/2017 10:26:30 PM,2,2.9,1,N,262,239,1,12,0.5,0.5,2.65,0,0.3,15.95
112958605,1,01/06/2017 6:29:52 PM,01/06/2017 6:36:48 PM,1,1.1,1,N,161,237,1,7,1,0.5,1.2,0,0.3,10
10196171,1,02/12/2017 3:24:20 AM,02/12/2017 3:58:55 AM,1,5.2,1,N,158,80,1,25,0.5,0.5,5.25,0,0.3,31.55
70854665,1,08/22/2017 10:45:40 AM,08/22/2017 10:51:27 AM,1,0.6,1,N,237,236,2,5.5,0,0.5,0,0,0.3,6.3
51046825,2,06/16/2017 4:09:31 PM,06/16/2017 4:23:55 PM,1,1.69,1,N,163,186,1,10.5,1,0.5,3.69,0,0.3,15.99
73132669,2,08/30/2017 9:38:17 PM,08/30/2017 9:54:34 PM,1,2.62,1,N,107,231,1,12.5,0.5,0.5,2.76,0,0.3,16.56
49893090,1,06/13/2017 12:27:02 PM,06/13/2017 12:36:12 PM,1,0.9,1,N,236,236,1,7.5,0,0.5,1.25,0,0.3,9.55
66991913,2,08/07/2017 11:25:38 PM,08/07/2017 11:30:28 PM,1,1.4,1,N,238,236,2,6.5,0.5,0.5,0,0,0.3,7.8
9859369,2,02/11/2017 10:09:42 AM,02/11/2017 10:15:06 AM,1,1.17,1,N,229,161,1,6,0,0.5,2.04,0,0.3,8.84
98521249,1,11/20/2017 1:42:47 PM,11/20/2017 1:56:37 PM,1,1.6,1,N,142,186,1,10,0,0.5,2.15,0,0.3,12.95
30349183,2,04/14/2017 3:00:28 PM,04/14/2017 3:11:58 PM,1,1.41,1,N,161,229,2,8.5,0,0.5,0,0,0.3,9.3
109083479,1,12/24/2017 1:02:13 AM,12/24/2017 1:07:25 AM,1,1.4,1,N,161,142,2,6.5,0.5,0.5,0,0,0.3,7.8
61266305,1,07/19/2017 7:17:07 AM,07/19/2017 7:26:13 AM,1,3.9,1,N,50,166,1,13,0,0.5,2.75,0,0.3,16.55
33559631,1,04/23/2017 1:28:12 PM,04/23/2017 1:35:28 PM,1,1.7,1,N,237,162,2,7.5,0,0.5,0,0,0.3,8.3
57299770,1,07/05/2017 8:24:33 AM,07/05/2017 8:35:31 AM,1,1.1,1,N,231,87,2,8.5,0,0.5,0,0,0.3,9.3
105856776,1,12/14/2017 8:33:12 AM,12/14/2017 9:15:00 AM,1,16.2,3,N,79,1,1,65.5,0,0,19.55,12.5,0.3,97.85
41859174,1,05/10/2017 7:49:56 PM,05/10/2017 8:03:57 PM,1,1,1,N,230,50,1,9.5,0.5,0.5,2,0,0.3,12.8
70401989,2,08/20/2017 1:55:23 PM,08/20/2017 2:02:26 PM,1,0.93,1,N,246,48,2,6.5,0,0.5,0,0,0.3,7.3
61304986,2,07/19/2017 9:56:47 AM,07/19/2017 10:16:24 AM,1,1.87,1,N,68,249,1,13,0,0.5,3.45,0,0.3,17.25
110259298,1,12/29/2017 11:44:19 AM,12/29/2017 12:04:41 PM,1,0.9,1,N,68,186,1,12.5,0,0.5,1,0,0.3,14.3
29415815,2,04/08/2017 11:34:22 PM,04/08/2017 11:38:23 PM,1,0.65,1,N,90,68,1,5,0.5,0.5,1.26,0,0.3,7.56
101023559,2,11/29/2017 7:29:41 PM,11/29/2017 7:37:14 PM,1,1.22,1,N,231,79,1,6.5,1,0.5,1.66,0,0.3,9.96
99229073,2,11/22/2017 7:29:17 PM,11/22/2017 7:43:09 PM,3,2.07,1,N,164,142,2,11,1,0.5,0,0,0.3,12.8
113006303,1,01/19/2017 12:59:49 PM,01/19/2017 1:32:42 PM,1,11.1,1,N,138,114,1,34.5,0,0.5,0,0,0.3,35.3
83291045,1,10/04/2017 8:50:27 AM,10/04/2017 9:00:45 AM,1,0.7,1,N,100,161,1,7.5,0,0.5,2.45,0,0.3,10.75
52578513,2,06/21/2017 1:23:03 AM,06/21/2017 1:28:22 AM,1,1.77,1,N,237,143,1,7,0.5,0.5,1.7,0,0.3,10
76031785,1,09/10/2017 11:17:16 AM,09/10/2017 11:44:19 AM,1,4.9,1,N,52,234,1,20.5,0,0.5,4.25,0,0.3,25.55
13644181,1,02/20/2017 6:47:12 PM,02/20/2017 7:25:46 PM,1,14,1,N,138,13,1,44,0,0.5,8.95,0,0.3,53.75
19061777,2,03/07/2017 8:14:18 AM,03/07/2017 8:16:30 AM,6,0.47,1,N,87,209,1,4,0,0.5,1,0,0.3,5.8
84562090,2,10/08/2017 1:17:49 AM,10/08/2017 1:27:34 AM,3,2.15,1,N,142,140,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2541931,1,01/10/2017 1:53:29 PM,01/10/2017 2:43:50 PM,1,17.9,2,N,132,230,2,52,0,0.5,0,5.54,0.3,58.34
90783893,1,10/27/2017 6:58:29 PM,10/27/2017 7:40:38 PM,2,3.7,1,N,144,230,1,25.5,1,0.5,2,0,0.3,29.3
32026144,1,04/19/2017 1:14:56 PM,04/19/2017 1:29:02 PM,1,1.5,1,N,164,161,1,10,0,0.5,1,0,0.3,11.8
31104357,2,04/16/2017 7:44:46 PM,04/16/2017 7:55:43 PM,5,2.51,1,N,41,236,1,10.5,0,0.5,2.26,0,0.3,13.56
107070670,2,12/17/2017 3:38:54 PM,12/17/2017 3:47:19 PM,1,1.32,1,N,239,236,1,7.5,0,0.5,2.08,0,0.3,10.38
98125844,2,11/19/2017 1:20:32 AM,11/19/2017 1:34:28 AM,4,2.46,1,N,141,186,2,11.5,0.5,0.5,0,0,0.3,12.8
77049809,1,09/13/2017 6:06:13 PM,09/13/2017 6:51:18 PM,1,5.4,1,N,90,49,2,28,1,0.5,0,0,0.3,29.8
46034935,2,05/29/2017 2:46:41 PM,05/29/2017 2:55:14 PM,2,1.3,1,N,238,142,1,7.5,0,0.5,1.66,0,0.3,9.96
106490309,2,12/15/2017 11:17:49 PM,12/15/2017 11:17:54 PM,2,0,5,N,148,148,1,10,0,0,2.06,0,0.3,12.36
61684329,2,07/20/2017 12:13:58 PM,07/20/2017 12:22:41 PM,1,0.97,1,N,236,237,2,7,0,0.5,0,0,0.3,7.8
83944429,2,10/06/2017 8:07:23 AM,10/06/2017 8:18:24 AM,1,1.28,1,N,262,236,1,8.5,0,0.5,1.86,0,0.3,11.16
25620593,2,03/29/2017 2:01:16 AM,03/29/2017 2:07:42 AM,5,1.2,1,N,170,100,1,6.5,0.5,0.5,1.56,0,0.3,9.36
100348382,1,11/27/2017 3:11:38 PM,11/27/2017 3:19:26 PM,1,2,1,N,246,239,1,8,0,0.5,2.2,0,0.3,11
28729209,1,04/07/2017 7:34:38 AM,04/07/2017 7:47:03 AM,1,1.6,1,N,229,237,1,9,0,0.5,1.5,0,0.3,11.3
16881867,2,03/11/2017 12:10:50 PM,03/11/2017 12:19:32 PM,1,1.2,1,N,90,246,2,7.5,0,0.5,0,0,0.3,8.3
46209975,1,05/30/2017 9:25:22 AM,05/30/2017 9:34:53 AM,1,1,1,N,90,113,1,7.5,0,0.5,0,0,0.3,8.3
9976831,2,02/11/2017 4:01:06 PM,02/11/2017 4:16:10 PM,6,2.04,1,N,238,263,1,11,0,0.5,2.36,0,0.3,14.16
67977509,2,08/11/2017 11:21:15 AM,08/11/2017 11:34:32 AM,2,1.89,1,N,237,263,1,10,0,0.5,1,0,0.3,11.8
57120484,2,07/04/2017 11:48:57 AM,07/04/2017 11:59:27 AM,2,2.31,1,N,48,224,1,9.5,0,0.5,1,0,0.3,11.3
29131062,2,04/08/2017 7:06:42 AM,04/08/2017 7:19:27 AM,1,4.65,1,N,40,113,1,14.5,0,0.5,3.06,0,0.3,18.36
92179976,2,11/01/2017 4:19:59 AM,11/01/2017 4:31:17 AM,1,3.02,1,N,170,262,1,11.5,0.5,0.5,1,0,0.3,13.8
16670392,1,03/11/2017 9:53:00 AM,03/11/2017 10:02:54 AM,2,1.4,1,N,114,90,1,8.5,0,0.5,1.85,0,0.3,11.15
108811707,2,12/22/2017 11:08:33 PM,12/22/2017 11:17:50 PM,5,1.8,1,N,161,263,1,9,0.5,0.5,1.03,0,0.3,11.33
76946493,2,09/13/2017 11:07:20 AM,09/13/2017 11:11:42 AM,4,1.03,1,N,170,234,1,5.5,0,0.5,1.26,0,0.3,7.56
104162962,2,12/09/2017 1:22:13 AM,12/09/2017 1:29:55 AM,1,1.7,1,N,186,163,2,8,0.5,0.5,0,0,0.3,9.3
90777674,1,10/27/2017 5:22:28 PM,10/27/2017 5:41:28 PM,1,2.3,1,N,237,238,2,14,1,0.5,0,0,0.3,15.8
8872428,2,02/05/2017 10:32:58 PM,02/05/2017 10:43:37 PM,1,1.98,1,N,186,224,1,9.5,0.5,0.5,2.16,0,0.3,12.96
7124179,2,01/31/2017 9:38:23 PM,01/31/2017 9:48:56 PM,1,1.57,1,N,88,148,1,8.5,0.5,0.5,1,0,0.3,10.8
82349964,1,09/30/2017 10:01:42 PM,09/30/2017 10:21:06 PM,1,2.1,1,N,144,90,1,13,0.5,0.5,2,0,0.3,16.3
88115016,2,10/19/2017 1:11:50 PM,10/19/2017 1:24:15 PM,1,1.34,1,N,161,234,1,9.5,0,0.5,2.06,0,0.3,12.36
29360313,2,04/08/2017 8:47:25 PM,04/08/2017 8:49:41 PM,1,0.33,1,N,113,113,1,3.5,0.5,0.5,0.96,0,0.3,5.76
64683360,2,07/30/2017 6:48:48 PM,07/30/2017 7:13:10 PM,6,6.89,1,N,164,194,1,23.5,0,0.5,4,0,0.3,28.3
43331399,1,05/14/2017 7:58:34 PM,05/14/2017 8:10:35 PM,4,2.1,1,N,100,224,2,10,0,0.5,0,0,0.3,10.8
105819475,2,12/14/2017 3:18:08 AM,12/14/2017 3:25:45 AM,1,1.84,1,N,246,107,1,8,0.5,0.5,1,0,0.3,10.3
107036553,2,12/17/2017 1:30:06 PM,12/17/2017 1:49:06 PM,1,3.14,1,N,238,141,1,14.5,0,0.5,1.11,0,0.3,16.41
63250272,2,07/25/2017 9:36:20 PM,07/25/2017 9:59:44 PM,3,2.78,1,N,234,45,1,16,0.5,0.5,3.46,0,0.3,20.76
10961037,2,02/14/2017 11:25:14 AM,02/14/2017 11:33:29 AM,1,0.73,1,N,249,186,1,7,0,0.5,1.56,0,0.3,9.36
106728197,2,12/16/2017 4:02:02 PM,12/16/2017 4:06:38 PM,3,0.89,1,N,90,246,1,5.5,0,0.5,1.26,0,0.3,7.56
44943451,2,05/25/2017 2:14:25 PM,05/25/2017 2:34:47 PM,1,2.2,1,N,151,263,2,13.5,0,0.5,0,0,0.3,14.3
39410594,2,05/16/2017 8:14:15 AM,05/16/2017 8:34:03 AM,3,3.52,1,N,161,166,2,15.5,0,0.5,0,0,0.3,16.3
36714731,2,05/01/2017 6:45:50 AM,05/01/2017 6:50:02 AM,1,0.91,1,N,236,237,1,5.5,0,0.5,1.26,0,0.3,7.56
54078630,2,06/25/2017 3:04:06 AM,06/25/2017 3:09:54 AM,1,2.48,1,N,137,236,1,8.5,0.5,0.5,2.94,0,0.3,12.74
7056962,1,01/31/2017 6:15:55 PM,01/31/2017 6:22:04 PM,1,1,1,N,24,238,2,6,1,0.5,0,0,0.3,7.8
45976163,2,05/29/2017 9:27:33 AM,05/29/2017 9:30:28 AM,3,0.72,1,N,249,125,2,4.5,0,0.5,0,0,0.3,5.3
28613381,1,04/06/2017 8:51:34 PM,04/06/2017 9:08:53 PM,1,1.3,1,N,141,230,1,11.5,0.5,0.5,2.55,0,0.3,15.35
93299992,2,11/04/2017 12:06:00 PM,11/04/2017 12:25:53 PM,1,2.84,1,N,234,186,2,10,0,0.5,0,0,0.3,10.8
77313523,1,09/14/2017 2:02:11 PM,09/14/2017 2:09:53 PM,1,0.4,1,N,161,162,1,6,0,0.5,2,0,0.3,8.8
68696593,2,08/14/2017 9:15:20 AM,08/14/2017 9:33:34 AM,2,2.52,1,N,142,236,1,14,0,0.5,3.7,0,0.3,18.5
58456564,2,07/09/2017 1:50:10 PM,07/09/2017 2:02:08 PM,4,1.88,1,N,186,229,2,9.5,0,0.5,0,0,0.3,10.3
81364437,1,09/27/2017 9:09:26 PM,09/27/2017 9:38:31 PM,1,3.9,1,N,162,232,2,19.5,0.5,0.5,0,0,0.3,20.8
40737360,1,05/19/2017 8:13:34 PM,05/19/2017 8:18:10 PM,1,0.7,1,N,142,163,1,5,0.5,0.5,1.25,0,0.3,7.55
34386539,1,04/25/2017 9:36:17 PM,04/25/2017 9:57:07 PM,1,7.5,1,N,140,13,1,24,0.5,0.5,3,0,0.3,28.3
96679927,1,11/14/2017 9:22:21 PM,11/14/2017 9:24:36 PM,1,0.2,1,N,239,143,2,3.5,0.5,0.5,0,0,0.3,4.8
44166485,1,05/23/2017 8:17:10 AM,05/23/2017 8:30:59 AM,1,2.1,1,N,125,170,1,11,0,0.5,2.35,0,0.3,14.15
38405839,2,05/05/2017 11:27:44 PM,05/05/2017 11:41:46 PM,1,3.21,1,N,234,236,1,12.5,0.5,0.5,2.76,0,0.3,16.56
76633998,2,09/12/2017 12:13:16 PM,09/12/2017 12:20:18 PM,1,0.79,1,N,262,263,2,6,0,0.5,0,0,0.3,6.8
94678906,1,11/08/2017 7:44:04 PM,11/08/2017 7:44:07 PM,1,0,1,N,231,231,3,2.5,1,0.5,0,0,0.3,4.3
57129168,2,07/04/2017 12:35:19 PM,07/04/2017 12:45:34 PM,1,2.27,1,N,238,163,2,10,0,0.5,0,0,0.3,10.8
45934647,1,05/29/2017 12:00:40 AM,05/29/2017 12:14:04 AM,1,2.6,1,N,186,137,1,11.5,0.5,0.5,1.5,0,0.3,14.3
35683063,1,04/11/2017 5:19:43 PM,04/11/2017 5:31:05 PM,1,1.2,1,N,230,142,2,9,1,0.5,0,0,0.3,10.8
44666982,2,05/24/2017 6:25:12 PM,05/24/2017 7:30:30 PM,1,16.44,2,N,170,132,1,52,4.5,0.5,12.57,5.54,0.3,75.41
90105531,1,10/25/2017 6:08:16 PM,10/25/2017 6:08:35 PM,1,0.1,2,N,132,132,1,52,4.5,0.5,5,5.76,0.3,68.06
7159042,1,01/31/2017 11:51:00 PM,02/01/2017 12:03:35 AM,1,3.1,1,N,170,231,2,12,0.5,0.5,0,0,0.3,13.3
32388681,2,04/20/2017 1:29:35 PM,04/20/2017 2:09:36 PM,1,4.46,1,N,186,13,2,25.5,0,0.5,0,0,0.3,26.3
29264860,2,04/08/2017 3:56:54 PM,04/08/2017 4:05:56 PM,1,0.74,1,N,163,162,2,7,0,0.5,0,0,0.3,7.8
113330010,1,01/07/2017 12:17:24 PM,01/07/2017 12:28:47 PM,1,1.5,1,N,229,142,1,8.5,0,0.5,2.75,0,0.3,12.05
112605581,2,01/18/2017 9:35:00 PM,01/18/2017 9:57:23 PM,1,5.27,1,N,113,238,2,19.5,0.5,0.5,0,0,0.3,20.8
55399351,2,06/06/2017 7:12:25 AM,06/06/2017 7:28:36 AM,1,3.88,1,N,231,189,1,15.5,0,0.5,3.26,0,0.3,19.56
66879879,1,08/07/2017 3:42:56 PM,08/07/2017 3:43:48 PM,1,0,1,N,233,233,3,2.5,0,0.5,0,0,0.3,3.3
6397249,1,01/22/2017 6:33:35 PM,01/22/2017 6:51:12 PM,1,3,1,N,186,238,1,14,0,0.5,2.95,0,0.3,17.75
49004655,1,06/07/2017 8:21:59 AM,06/07/2017 8:29:12 AM,1,0.8,1,N,237,236,2,6.5,0,0.5,0,0,0.3,7.3
43869295,2,05/22/2017 4:28:23 PM,05/22/2017 4:29:01 PM,1,0,2,N,132,132,1,52,4.5,0.5,22.22,5.76,0.3,85.28
79316612,1,09/21/2017 7:37:56 AM,09/21/2017 7:44:03 AM,1,0.4,1,N,229,162,1,5.5,0,0.5,1.25,0,0.3,7.55
14702148,2,02/24/2017 6:57:11 AM,02/24/2017 7:06:48 AM,2,2.42,1,N,79,161,1,9.5,0,0.5,2.06,0,0.3,14.31
105479824,2,12/13/2017 7:37:07 AM,12/13/2017 7:48:34 AM,1,1.53,1,N,68,161,2,9,0,0.5,0,0,0.3,9.8
8329144,2,02/04/2017 10:42:11 AM,02/04/2017 10:49:33 AM,5,1.2,1,N,107,113,1,6.5,0,0.5,1.46,0,0.3,8.76
12950945,1,02/18/2017 12:28:20 PM,02/18/2017 12:45:49 PM,1,2.7,1,N,142,161,1,14,0,0.5,4.4,0,0.3,19.2
84584759,2,10/08/2017 2:13:40 AM,10/08/2017 2:25:19 AM,1,2.72,1,N,148,97,1,12,0.5,0.5,2.66,0,0.3,15.96
106351016,2,12/15/2017 3:51:02 PM,12/15/2017 4:01:17 PM,1,0.76,1,N,263,263,2,7.5,0,0.5,0,0,0.3,8.3
53051176,2,06/22/2017 11:56:37 AM,06/22/2017 11:59:23 AM,1,0.66,1,N,48,48,2,4.5,0,0.5,0,0,0.3,5.3
88201172,1,10/19/2017 6:51:55 PM,10/19/2017 7:04:50 PM,1,0.8,1,N,170,230,1,9,1,0.5,2.15,0,0.3,12.95
1025273,1,01/04/2017 3:25:45 PM,01/04/2017 3:34:41 PM,1,1.2,1,N,68,234,2,7.5,0,0.5,0,0,0.3,8.3
19788067,2,03/09/2017 8:14:17 AM,03/09/2017 8:27:29 AM,2,2,1,N,113,246,1,10.5,0,0.5,1.92,0,0.3,13.22
93725840,2,11/05/2017 5:10:11 PM,11/05/2017 5:26:28 PM,2,0.47,1,N,163,163,2,10.5,0,0.5,0,0,0.3,11.3
26072026,2,03/30/2017 10:30:52 PM,03/30/2017 10:43:19 PM,3,1.49,1,N,161,48,1,9.5,0.5,0.5,2.7,0,0.3,13.5
24733240,2,03/24/2017 9:44:36 PM,03/24/2017 9:47:36 PM,1,0.5,1,N,164,263,2,4,0.5,0.5,0,0,0.3,5.3
108381649,1,12/21/2017 5:57:57 PM,12/21/2017 6:32:19 PM,1,5,1,N,138,53,1,23,1,0.5,5,0,0.3,29.8
91716349,2,10/30/2017 3:29:52 PM,10/30/2017 3:54:09 PM,1,2.74,1,N,237,238,1,16,0,0.5,2,0,0.3,18.8
107174958,2,12/17/2017 10:09:29 PM,12/17/2017 10:23:05 PM,3,3.76,1,N,79,262,1,13.5,0.5,0.5,2.22,0,0.3,17.02
67795544,2,08/10/2017 7:49:53 PM,08/10/2017 8:08:40 PM,1,2.59,1,N,162,114,1,13,1,0.5,2.96,0,0.3,17.76
56776251,1,07/02/2017 2:29:47 PM,07/02/2017 2:35:47 PM,1,1.7,1,N,186,50,1,7,0,0.5,1,0,0.3,8.8
90638092,2,10/27/2017 10:00:14 AM,10/27/2017 10:26:32 AM,1,3.21,1,N,161,144,2,17.5,0,0.5,0,0,0.3,18.3
104150230,2,12/09/2017 12:16:19 AM,12/09/2017 12:23:54 AM,2,2.06,1,N,230,239,1,8.5,0.5,0.5,0,0,0.3,9.8
59356190,2,07/12/2017 5:53:54 PM,07/12/2017 6:19:15 PM,1,2.79,1,N,162,236,2,17,1,0.5,0,0,0.3,18.8
6995660,2,01/31/2017 2:31:39 PM,01/31/2017 2:37:28 PM,1,0.7,1,N,249,113,1,5.5,0,0.5,1.58,0,0.3,7.88
2907741,1,01/11/2017 4:29:49 PM,01/11/2017 4:55:29 PM,1,3.2,1,N,137,142,1,17,1,0.5,2.2,0,0.3,21
98378613,2,11/19/2017 10:49:57 PM,11/19/2017 10:54:38 PM,1,1.05,1,N,239,238,1,6,0.5,0.5,2,0,0.3,9.3
107830581,2,12/20/2017 1:37:37 AM,12/20/2017 1:50:21 AM,1,2.83,1,N,68,48,1,11.5,0.5,0.5,1.5,0,0.3,14.3
81135755,1,09/27/2017 9:39:24 AM,09/27/2017 9:50:53 AM,2,0.9,1,N,186,246,1,8.5,0,0.5,1.85,0,0.3,11.15
